Track,for,Fabian,2003,,
9/6/2003,9:34:38,35.554,N,63.061,W
9/6/2003,9:36:39,35.56,N,63.052,W
9/6/2003,9:38:38,35.567,N,63.044,W
9/6/2003,9:40:39,35.573,N,63.035,W
9/6/2003,9:42:38,35.58,N,63.027,W
9/6/2003,9:44:39,35.586,N,63.018,W
9/6/2003,9:46:38,35.592,N,63.009,W
9/6/2003,9:48:39,35.599,N,63.001,W
9/6/2003,9:50:38,35.605,N,62.992,W
9/6/2003,9:52:39,35.612,N,62.984,W
9/6/2003,9:54:38,35.618,N,62.975,W
9/6/2003,9:56:39,35.624,N,62.966,W
9/6/2003,9:58:38,35.631,N,62.958,W
9/6/2003,10:00:39,35.637,N,62.949,W
9/6/2003,10:02:39,35.644,N,62.94,W
9/6/2003,10:04:38,35.65,N,62.932,W
9/6/2003,10:06:39,35.656,N,62.923,W
9/6/2003,10:08:38,35.663,N,62.914,W
9/6/2003,10:10:39,35.669,N,62.905,W
9/6/2003,10:12:38,35.675,N,62.897,W
9/6/2003,10:14:39,35.682,N,62.888,W
9/6/2003,10:16:38,35.688,N,62.879,W
9/6/2003,10:18:39,35.694,N,62.87,W
9/6/2003,10:20:38,35.7,N,62.861,W
9/6/2003,10:22:39,35.707,N,62.853,W
9/6/2003,10:24:38,35.713,N,62.844,W
9/6/2003,10:26:39,35.719,N,62.835,W
9/6/2003,10:28:38,35.726,N,62.826,W
9/6/2003,10:30:39,35.732,N,62.817,W
9/6/2003,10:32:39,35.738,N,62.808,W
9/6/2003,10:34:38,35.744,N,62.799,W
9/6/2003,10:36:39,35.75,N,62.79,W
9/6/2003,10:38:38,35.757,N,62.781,W
9/6/2003,10:40:39,35.763,N,62.772,W
9/6/2003,10:42:38,35.769,N,62.763,W
9/6/2003,10:44:39,35.775,N,62.754,W
9/6/2003,10:46:38,35.781,N,62.745,W
9/6/2003,10:48:39,35.788,N,62.736,W
9/6/2003,10:50:38,35.794,N,62.727,W
9/6/2003,10:52:39,35.8,N,62.718,W
9/6/2003,10:54:38,35.806,N,62.709,W
9/6/2003,10:56:39,35.812,N,62.7,W
9/6/2003,10:58:38,35.818,N,62.69,W
9/6/2003,11:00:39,35.824,N,62.681,W
9/6/2003,11:02:39,35.83,N,62.672,W
9/6/2003,11:04:38,35.836,N,62.663,W
9/6/2003,11:06:39,35.842,N,62.654,W
9/6/2003,11:08:38,35.849,N,62.644,W
9/6/2003,11:10:39,35.855,N,62.635,W
9/6/2003,11:12:38,35.861,N,62.626,W
9/6/2003,11:14:39,35.867,N,62.616,W
9/6/2003,11:16:38,35.873,N,62.607,W
9/6/2003,11:18:39,35.879,N,62.598,W
9/6/2003,11:20:38,35.885,N,62.588,W
9/6/2003,11:22:39,35.891,N,62.579,W
9/6/2003,11:24:38,35.897,N,62.57,W
9/6/2003,11:26:39,35.902,N,62.56,W
9/6/2003,11:28:38,35.908,N,62.551,W
9/6/2003,11:30:39,35.914,N,62.541,W
9/6/2003,11:32:39,35.92,N,62.532,W
9/6/2003,11:34:38,35.926,N,62.522,W
9/6/2003,11:36:39,35.932,N,62.513,W
9/6/2003,11:38:38,35.938,N,62.503,W
9/6/2003,11:40:39,35.944,N,62.494,W
9/6/2003,11:42:38,35.95,N,62.484,W
9/6/2003,11:44:39,35.956,N,62.474,W
9/6/2003,11:46:38,35.961,N,62.465,W
9/6/2003,11:48:39,35.967,N,62.455,W
9/6/2003,11:50:38,35.973,N,62.446,W
9/6/2003,11:52:39,35.979,N,62.436,W
9/6/2003,11:54:38,35.985,N,62.426,W
9/6/2003,11:56:39,35.99,N,62.416,W
9/6/2003,11:58:38,35.996,N,62.407,W
9/6/2003,12:00:39,36.002,N,62.397,W
9/6/2003,12:02:39,36.008,N,62.387,W
9/6/2003,12:04:38,36.013,N,62.377,W
9/6/2003,12:06:39,36.019,N,62.367,W
9/6/2003,12:08:38,36.025,N,62.357,W
9/6/2003,12:10:39,36.03,N,62.348,W
9/6/2003,12:12:38,36.036,N,62.338,W
9/6/2003,12:14:39,36.042,N,62.328,W
9/6/2003,12:16:38,36.047,N,62.318,W
9/6/2003,12:18:39,36.053,N,62.308,W
9/6/2003,12:20:38,36.059,N,62.298,W
9/6/2003,12:22:39,36.064,N,62.288,W
9/6/2003,12:24:38,36.07,N,62.278,W
9/6/2003,12:26:39,36.076,N,62.268,W
9/6/2003,12:28:38,36.081,N,62.258,W
9/6/2003,12:30:39,36.087,N,62.247,W
9/6/2003,12:32:39,36.092,N,62.237,W
9/6/2003,12:34:38,36.098,N,62.227,W
9/6/2003,12:36:39,36.103,N,62.217,W
9/6/2003,12:38:38,36.109,N,62.207,W
9/6/2003,12:40:39,36.114,N,62.197,W
9/6/2003,12:42:38,36.12,N,62.186,W
9/6/2003,12:44:39,36.125,N,62.176,W
9/6/2003,12:46:38,36.131,N,62.166,W
9/6/2003,12:48:39,36.136,N,62.156,W
9/6/2003,12:50:38,36.142,N,62.145,W
9/6/2003,12:52:39,36.147,N,62.135,W
9/6/2003,12:54:38,36.153,N,62.125,W
9/6/2003,12:56:39,36.158,N,62.114,W
9/6/2003,12:58:38,36.163,N,62.104,W
9/6/2003,13:00:39,36.169,N,62.094,W
9/6/2003,13:02:39,36.174,N,62.083,W
9/6/2003,13:04:38,36.18,N,62.073,W
9/6/2003,13:06:39,36.185,N,62.062,W
9/6/2003,13:08:38,36.19,N,62.052,W
9/6/2003,13:10:39,36.196,N,62.041,W
9/6/2003,13:12:38,36.201,N,62.031,W
9/6/2003,13:14:39,36.206,N,62.02,W
9/6/2003,13:16:38,36.212,N,62.01,W
9/6/2003,13:18:39,36.217,N,61.999,W
9/6/2003,13:20:38,36.222,N,61.989,W
9/6/2003,13:22:39,36.228,N,61.978,W
9/6/2003,13:24:38,36.233,N,61.967,W
9/6/2003,13:26:39,36.238,N,61.957,W
9/6/2003,13:28:38,36.243,N,61.946,W
9/6/2003,13:30:39,36.249,N,61.936,W
9/6/2003,13:32:39,36.254,N,61.925,W
9/6/2003,13:34:38,36.259,N,61.914,W
9/6/2003,13:36:39,36.264,N,61.904,W
9/6/2003,13:38:38,36.27,N,61.893,W
9/6/2003,13:40:39,36.275,N,61.882,W
9/6/2003,13:42:38,36.28,N,61.871,W
9/6/2003,13:44:39,36.285,N,61.861,W
9/6/2003,13:46:38,36.29,N,61.85,W
9/6/2003,13:48:39,36.296,N,61.839,W
9/6/2003,13:50:38,36.301,N,61.828,W
9/6/2003,13:52:39,36.306,N,61.817,W
9/6/2003,13:54:38,36.311,N,61.806,W
9/6/2003,13:56:39,36.316,N,61.796,W
9/6/2003,13:58:38,36.321,N,61.785,W
9/6/2003,14:00:39,36.327,N,61.774,W
9/6/2003,14:02:39,36.332,N,61.763,W
9/6/2003,14:04:38,36.337,N,61.752,W
9/6/2003,14:06:39,36.342,N,61.741,W
9/6/2003,14:08:38,36.347,N,61.73,W
9/6/2003,14:10:39,36.352,N,61.719,W
9/6/2003,14:12:38,36.357,N,61.708,W
9/6/2003,14:14:39,36.362,N,61.697,W
9/6/2003,14:16:38,36.367,N,61.686,W
9/6/2003,14:18:39,36.372,N,61.675,W
9/6/2003,14:20:38,36.377,N,61.664,W
9/6/2003,14:22:39,36.382,N,61.653,W
9/6/2003,14:24:38,36.387,N,61.642,W
9/6/2003,14:26:39,36.392,N,61.631,W
9/6/2003,14:28:38,36.397,N,61.62,W
9/6/2003,14:30:39,36.402,N,61.609,W
9/6/2003,14:32:39,36.407,N,61.598,W
9/6/2003,14:34:38,36.412,N,61.587,W
9/6/2003,14:36:39,36.417,N,61.575,W
9/6/2003,14:38:38,36.422,N,61.564,W
9/6/2003,14:40:39,36.427,N,61.553,W
9/6/2003,14:42:38,36.432,N,61.542,W
9/6/2003,14:44:39,36.437,N,61.531,W
9/6/2003,14:46:38,36.442,N,61.52,W
9/6/2003,14:48:39,36.447,N,61.508,W
9/6/2003,14:50:38,36.452,N,61.497,W
9/6/2003,14:52:39,36.457,N,61.486,W
9/6/2003,14:54:38,36.462,N,61.475,W
9/6/2003,14:56:39,36.467,N,61.463,W
9/6/2003,14:58:38,36.472,N,61.452,W
9/6/2003,15:00:39,36.477,N,61.441,W
9/6/2003,15:02:39,36.482,N,61.43,W
9/6/2003,15:04:38,36.487,N,61.418,W
9/6/2003,15:06:39,36.491,N,61.407,W
9/6/2003,15:08:38,36.496,N,61.396,W
9/6/2003,15:10:39,36.501,N,61.384,W
9/6/2003,15:12:38,36.506,N,61.373,W
9/6/2003,15:14:39,36.511,N,61.362,W
9/6/2003,15:16:38,36.516,N,61.35,W
9/6/2003,15:18:39,36.521,N,61.339,W
9/6/2003,15:20:38,36.526,N,61.328,W
9/6/2003,15:22:39,36.53,N,61.316,W
9/6/2003,15:24:38,36.535,N,61.305,W
9/6/2003,15:26:39,36.54,N,61.293,W
9/6/2003,15:28:38,36.545,N,61.282,W
9/6/2003,15:30:39,36.55,N,61.271,W
9/6/2003,15:32:39,36.555,N,61.259,W
9/6/2003,15:34:38,36.559,N,61.248,W
9/6/2003,15:36:39,36.564,N,61.236,W
9/6/2003,15:38:38,36.569,N,61.225,W
9/6/2003,15:40:39,36.574,N,61.213,W
9/6/2003,15:42:38,36.579,N,61.202,W
9/6/2003,15:44:39,36.583,N,61.19,W
9/6/2003,15:46:38,36.588,N,61.179,W
9/6/2003,15:48:39,36.593,N,61.167,W
9/6/2003,15:50:38,36.598,N,61.156,W
9/6/2003,15:52:39,36.602,N,61.144,W
9/6/2003,15:54:38,36.607,N,61.133,W
9/6/2003,15:56:39,36.612,N,61.121,W
9/6/2003,15:58:38,36.617,N,61.11,W
9/6/2003,16:00:39,36.621,N,61.098,W
9/6/2003,16:02:39,36.626,N,61.087,W
9/6/2003,16:04:38,36.631,N,61.075,W
9/6/2003,16:06:39,36.636,N,61.063,W
9/6/2003,16:08:38,36.64,N,61.052,W
9/6/2003,16:10:39,36.645,N,61.04,W
9/6/2003,16:12:38,36.65,N,61.029,W
9/6/2003,16:14:39,36.655,N,61.017,W
9/6/2003,16:16:38,36.659,N,61.006,W
9/6/2003,16:18:39,36.664,N,60.994,W
9/6/2003,16:20:38,36.669,N,60.982,W
9/6/2003,16:22:39,36.673,N,60.971,W
9/6/2003,16:24:38,36.678,N,60.959,W
9/6/2003,16:26:39,36.683,N,60.947,W
9/6/2003,16:28:38,36.688,N,60.936,W
9/6/2003,16:30:39,36.692,N,60.924,W
9/6/2003,16:32:39,36.697,N,60.912,W
9/6/2003,16:34:38,36.702,N,60.901,W
9/6/2003,16:36:39,36.706,N,60.889,W
9/6/2003,16:38:38,36.711,N,60.877,W
9/6/2003,16:40:39,36.716,N,60.866,W
9/6/2003,16:42:38,36.72,N,60.854,W
9/6/2003,16:44:39,36.725,N,60.842,W
9/6/2003,16:46:38,36.73,N,60.831,W
9/6/2003,16:48:39,36.734,N,60.819,W
9/6/2003,16:50:38,36.739,N,60.807,W
9/6/2003,16:52:39,36.744,N,60.796,W
9/6/2003,16:54:38,36.748,N,60.784,W
9/6/2003,16:56:39,36.753,N,60.772,W
9/6/2003,16:58:38,36.758,N,60.761,W
9/6/2003,17:00:39,36.762,N,60.749,W
9/6/2003,17:02:39,36.767,N,60.737,W
9/6/2003,17:04:38,36.772,N,60.725,W
9/6/2003,17:06:39,36.776,N,60.714,W
9/6/2003,17:08:38,36.781,N,60.702,W
9/6/2003,17:10:39,36.786,N,60.69,W
9/6/2003,17:12:38,36.79,N,60.678,W
9/6/2003,17:14:39,36.795,N,60.667,W
9/6/2003,17:16:38,36.8,N,60.655,W
9/6/2003,17:18:39,36.804,N,60.643,W
9/6/2003,17:20:38,36.809,N,60.631,W
9/6/2003,17:22:39,36.814,N,60.62,W
9/6/2003,17:24:38,36.818,N,60.608,W
9/6/2003,17:26:39,36.823,N,60.596,W
9/6/2003,17:28:38,36.827,N,60.584,W
9/6/2003,17:30:39,36.832,N,60.573,W
9/6/2003,17:32:39,36.837,N,60.561,W
9/6/2003,17:34:38,36.841,N,60.549,W
9/6/2003,17:36:39,36.846,N,60.537,W
9/6/2003,17:38:38,36.851,N,60.526,W
9/6/2003,17:40:39,36.855,N,60.514,W
9/6/2003,17:42:38,36.86,N,60.502,W
9/6/2003,17:44:39,36.864,N,60.49,W
9/6/2003,17:46:38,36.869,N,60.479,W
9/6/2003,17:48:39,36.874,N,60.467,W
9/6/2003,17:50:38,36.878,N,60.455,W
9/6/2003,17:52:39,36.883,N,60.443,W
9/6/2003,17:54:38,36.888,N,60.431,W
9/6/2003,17:56:39,36.892,N,60.42,W
9/6/2003,17:58:38,36.897,N,60.408,W
9/6/2003,17:56:39,36.892,N,60.42,W
9/6/2003,17:58:38,36.897,N,60.408,W
