Track,for,Michelle,2001,,,
11/6/2001,1:02:35,26.324,N,74.431,W,
11/6/2001,1:04:34,26.327,N,74.425,W,
11/6/2001,1:06:35,26.33,N,74.419,W,
11/6/2001,1:08:34,26.333,N,74.413,W,
11/6/2001,1:10:35,26.335,N,74.407,W,
11/6/2001,1:12:34,26.338,N,74.4,W,
11/6/2001,1:14:35,26.341,N,74.394,W,
11/6/2001,1:16:34,26.344,N,74.387,W,
11/6/2001,1:18:35,26.348,N,74.38,W,
11/6/2001,1:20:34,26.351,N,74.373,W,
11/6/2001,1:22:34,26.354,N,74.365,W,
11/6/2001,1:24:35,26.357,N,74.358,W,
11/6/2001,1:26:34,26.361,N,74.35,W,
11/6/2001,1:28:35,26.364,N,74.342,W,
11/6/2001,1:30:34,26.367,N,74.334,W,
11/6/2001,1:32:35,26.371,N,74.326,W,
11/6/2001,1:34:34,26.374,N,74.318,W,
11/6/2001,1:36:35,26.378,N,74.31,W,
11/6/2001,1:38:34,26.382,N,74.301,W,
11/6/2001,1:40:35,26.385,N,74.292,W,
11/6/2001,1:42:34,26.389,N,74.283,W,
11/6/2001,1:44:35,26.393,N,74.274,W,
11/6/2001,1:46:34,26.397,N,74.265,W,
11/6/2001,1:48:35,26.401,N,74.256,W,
11/6/2001,1:50:34,26.405,N,74.247,W,
11/6/2001,1:52:34,26.408,N,74.237,W,
11/6/2001,1:54:35,26.412,N,74.227,W,
11/6/2001,1:56:34,26.417,N,74.218,W,
11/6/2001,1:58:35,26.421,N,74.208,W,
11/6/2001,2:00:34,26.425,N,74.198,W,
11/6/2001,2:02:35,26.429,N,74.188,W,
11/6/2001,2:04:03,26.432,N,74.18,W,
11/6/2001,2:06:02,26.436,N,74.17,W,
11/6/2001,2:08:03,26.441,N,74.161,W,
11/6/2001,2:10:02,26.446,N,74.151,W,
11/6/2001,2:12:03,26.45,N,74.141,W,
11/6/2001,2:14:02,26.455,N,74.13,W,
11/6/2001,2:16:03,26.46,N,74.12,W,
11/6/2001,2:18:02,26.465,N,74.11,W,
11/6/2001,2:20:03,26.469,N,74.099,W,
11/6/2001,2:22:02,26.474,N,74.088,W,
11/6/2001,2:24:02,26.479,N,74.077,W,
11/6/2001,2:26:03,26.484,N,74.066,W,
11/6/2001,2:28:02,26.489,N,74.055,W,
11/6/2001,2:30:03,26.494,N,74.044,W,
11/6/2001,2:32:02,26.499,N,74.033,W,
11/6/2001,2:34:03,26.505,N,74.021,W,
11/6/2001,2:36:02,26.51,N,74.01,W,
11/6/2001,2:38:03,26.515,N,73.998,W,
11/6/2001,2:40:02,26.52,N,73.986,W,
11/6/2001,2:42:03,26.525,N,73.974,W,
11/6/2001,2:44:02,26.53,N,73.962,W,
11/6/2001,2:46:03,26.535,N,73.95,W,
11/6/2001,2:48:02,26.541,N,73.938,W,
11/6/2001,2:50:03,26.546,N,73.926,W,
11/6/2001,2:52:02,26.551,N,73.913,W,
11/6/2001,2:54:02,26.556,N,73.901,W,
11/6/2001,2:56:03,26.561,N,73.889,W,
11/6/2001,2:58:02,26.566,N,73.876,W,
11/6/2001,3:00:03,26.571,N,73.863,W,
11/6/2001,3:02:02,26.576,N,73.851,W,
11/6/2001,3:04:03,26.581,N,73.838,W,
11/6/2001,3:06:02,26.586,N,73.825,W,
11/6/2001,3:08:03,26.591,N,73.812,W,
11/6/2001,3:10:02,26.596,N,73.799,W,
11/6/2001,3:12:03,26.601,N,73.786,W,
11/6/2001,3:14:02,26.606,N,73.773,W,
11/6/2001,3:16:03,26.611,N,73.76,W,
11/6/2001,3:18:02,26.615,N,73.746,W,
11/6/2001,3:20:03,26.62,N,73.733,W,
11/6/2001,3:22:02,26.624,N,73.72,W,
11/6/2001,3:24:02,26.629,N,73.706,W,
11/6/2001,3:26:03,26.633,N,73.693,W,
11/6/2001,3:28:02,26.638,N,73.679,W,
11/6/2001,3:30:03,26.642,N,73.666,W,
11/6/2001,3:32:02,26.646,N,73.652,W,
11/6/2001,3:34:03,26.65,N,73.639,W,
11/6/2001,3:36:02,26.654,N,73.625,W,
11/6/2001,3:37:33,26.657,N,73.615,W,
11/6/2001,3:39:32,26.659,N,73.601,W,
11/6/2001,3:41:33,26.661,N,73.587,W,
11/6/2001,3:43:32,26.663,N,73.573,W,
11/6/2001,3:45:33,26.665,N,73.559,W,
11/6/2001,3:47:32,26.667,N,73.545,W,
11/6/2001,3:49:33,26.669,N,73.531,W,
11/6/2001,3:51:32,26.671,N,73.517,W,
11/6/2001,3:53:33,26.673,N,73.503,W,
11/6/2001,3:55:32,26.675,N,73.489,W,
11/6/2001,3:57:33,26.677,N,73.475,W,
11/6/2001,3:59:32,26.679,N,73.461,W,
11/6/2001,4:01:32,26.681,N,73.447,W,
11/6/2001,4:03:33,26.683,N,73.433,W,
11/6/2001,4:05:32,26.685,N,73.419,W,
11/6/2001,4:07:33,26.687,N,73.405,W,
11/6/2001,4:09:32,26.69,N,73.391,W,
11/6/2001,4:11:33,26.692,N,73.377,W,
11/6/2001,4:13:32,26.694,N,73.363,W,
11/6/2001,4:15:33,26.696,N,73.349,W,
11/6/2001,4:17:32,26.698,N,73.335,W,
11/6/2001,4:19:33,26.7,N,73.321,W,
11/6/2001,4:21:32,26.702,N,73.307,W,
11/6/2001,4:23:33,26.704,N,73.293,W,
11/6/2001,4:25:32,26.706,N,73.279,W,
11/6/2001,4:27:33,26.708,N,73.265,W,
11/6/2001,4:29:32,26.71,N,73.251,W,
11/6/2001,4:31:32,26.712,N,73.237,W,
11/6/2001,4:33:33,26.714,N,73.223,W,
11/6/2001,4:35:32,26.716,N,73.209,W,
11/6/2001,4:37:33,26.718,N,73.195,W,
11/6/2001,4:39:32,26.72,N,73.181,W,
11/6/2001,4:41:33,26.722,N,73.167,W,
11/6/2001,4:43:32,26.724,N,73.153,W,
11/6/2001,4:45:33,26.726,N,73.139,W,
11/6/2001,4:47:32,26.728,N,73.125,W,
11/6/2001,4:49:33,26.73,N,73.111,W,
11/6/2001,4:51:32,26.732,N,73.097,W,
11/6/2001,4:53:33,26.734,N,73.083,W,
11/6/2001,4:55:32,26.736,N,73.069,W,
11/6/2001,4:57:33,26.738,N,73.055,W,
11/6/2001,4:59:32,26.74,N,73.041,W,
11/6/2001,5:01:32,26.742,N,73.027,W,
11/6/2001,5:03:33,26.744,N,73.013,W,
11/6/2001,5:05:32,26.746,N,72.999,W,
11/6/2001,5:07:33,26.748,N,72.985,W,
11/6/2001,5:09:32,26.75,N,72.971,W,
11/6/2001,5:11:33,26.752,N,72.957,W,
11/6/2001,5:13:32,26.754,N,72.943,W,
11/6/2001,5:15:33,26.757,N,72.929,W,
11/6/2001,5:17:32,26.759,N,72.915,W,
11/6/2001,5:19:33,26.761,N,72.901,W,
11/6/2001,5:19:57,26.761,N,72.898,W,
11/6/2001,5:21:56,26.763,N,72.884,W,
11/6/2001,5:23:57,26.765,N,72.87,W,
11/6/2001,5:25:56,26.767,N,72.856,W,
11/6/2001,5:27:57,26.769,N,72.842,W,
11/6/2001,5:29:56,26.77,N,72.828,W,
11/6/2001,5:31:57,26.772,N,72.814,W,
11/6/2001,5:33:56,26.774,N,72.8,W,
11/6/2001,5:35:57,26.776,N,72.786,W,
11/6/2001,5:37:57,26.778,N,72.772,W,
11/6/2001,5:39:56,26.78,N,72.758,W,
11/6/2001,5:41:57,26.782,N,72.745,W,
11/6/2001,5:43:56,26.783,N,72.731,W,
11/6/2001,5:45:57,26.785,N,72.717,W,
11/6/2001,5:47:56,26.787,N,72.703,W,
11/6/2001,5:49:57,26.789,N,72.689,W,
11/6/2001,5:51:56,26.791,N,72.675,W,
11/6/2001,5:53:57,26.792,N,72.661,W,
11/6/2001,5:55:56,26.794,N,72.647,W,
11/6/2001,5:57:57,26.796,N,72.633,W,
11/6/2001,5:59:56,26.798,N,72.619,W,
11/6/2001,6:01:57,26.799,N,72.605,W,
11/6/2001,6:03:56,26.801,N,72.591,W,
11/6/2001,6:05:57,26.803,N,72.578,W,
11/6/2001,6:07:57,26.805,N,72.564,W,
11/6/2001,6:09:56,26.806,N,72.55,W,
11/6/2001,6:11:57,26.808,N,72.536,W,
11/6/2001,6:13:56,26.81,N,72.522,W,
11/6/2001,6:15:57,26.811,N,72.508,W,
11/6/2001,6:17:56,26.813,N,72.494,W,
11/6/2001,6:19:57,26.815,N,72.48,W,
11/6/2001,6:21:56,26.816,N,72.466,W,
11/6/2001,6:23:57,26.818,N,72.453,W,
11/6/2001,6:25:56,26.819,N,72.439,W,
11/6/2001,6:27:57,26.821,N,72.425,W,
11/6/2001,6:29:56,26.823,N,72.411,W,
11/6/2001,6:31:57,26.824,N,72.397,W,
11/6/2001,6:33:56,26.826,N,72.383,W,
11/6/2001,6:35:57,26.827,N,72.369,W,
11/6/2001,6:37:57,26.829,N,72.356,W,
11/6/2001,6:39:56,26.83,N,72.342,W,
11/6/2001,6:41:57,26.832,N,72.328,W,
11/6/2001,6:43:56,26.833,N,72.314,W,
11/6/2001,6:45:57,26.835,N,72.3,W,
11/6/2001,6:47:56,26.836,N,72.286,W,
11/6/2001,6:49:57,26.838,N,72.273,W,
11/6/2001,6:51:56,26.839,N,72.259,W,
11/6/2001,6:53:57,26.841,N,72.245,W,
11/6/2001,6:55:56,26.842,N,72.231,W,
11/6/2001,6:57:57,26.843,N,72.217,W,
11/6/2001,6:59:56,26.845,N,72.204,W,
11/6/2001,7:01:57,26.846,N,72.19,W,
11/6/2001,7:03:56,26.848,N,72.176,W,
11/6/2001,7:05:57,26.849,N,72.162,W,
11/6/2001,7:07:57,26.85,N,72.148,W,
11/6/2001,7:09:56,26.852,N,72.135,W,
11/6/2001,7:11:57,26.853,N,72.121,W,
11/6/2001,7:13:56,26.854,N,72.107,W,
11/6/2001,7:15:57,26.856,N,72.093,W,
11/6/2001,7:17:56,26.857,N,72.08,W,
11/6/2001,7:19:57,26.858,N,72.066,W,
11/6/2001,7:21:56,26.859,N,72.052,W,
11/6/2001,7:23:57,26.86,N,72.038,W,
11/6/2001,7:25:56,26.862,N,72.025,W,
11/6/2001,7:27:57,26.863,N,72.011,W,
11/6/2001,7:29:56,26.864,N,71.997,W,
11/6/2001,7:31:57,26.865,N,71.983,W,
11/6/2001,7:33:56,26.866,N,71.97,W,
11/6/2001,7:35:57,26.867,N,71.956,W,
11/6/2001,7:37:57,26.869,N,71.942,W,
11/6/2001,7:39:56,26.87,N,71.929,W,
11/6/2001,7:41:57,26.871,N,71.915,W,
11/6/2001,7:43:56,26.872,N,71.901,W,
11/6/2001,7:45:57,26.873,N,71.887,W,
11/6/2001,7:47:56,26.874,N,71.874,W,
11/6/2001,7:49:57,26.875,N,71.86,W,
11/6/2001,7:51:56,26.876,N,71.846,W,
11/6/2001,7:53:57,26.877,N,71.833,W,
11/6/2001,7:55:56,26.878,N,71.819,W,
11/6/2001,7:57:57,26.879,N,71.805,W,
11/6/2001,7:59:56,26.88,N,71.792,W,
11/6/2001,8:01:57,26.88,N,71.778,W,
11/6/2001,8:03:56,26.881,N,71.765,W,
11/6/2001,8:05:57,26.882,N,71.751,W,
11/6/2001,8:07:57,26.883,N,71.737,W,
11/6/2001,8:09:56,26.884,N,71.724,W,
11/6/2001,8:11:57,26.885,N,71.71,W,
11/6/2001,8:13:56,26.885,N,71.696,W,
11/6/2001,8:15:57,26.886,N,71.683,W,
11/6/2001,8:17:56,26.887,N,71.669,W,
11/6/2001,8:19:57,26.888,N,71.656,W,
11/6/2001,8:21:56,26.888,N,71.642,W,
11/6/2001,8:23:57,26.889,N,71.629,W,
11/6/2001,8:25:56,26.89,N,71.615,W,
11/6/2001,8:27:57,26.89,N,71.601,W,
11/6/2001,8:29:56,26.891,N,71.588,W,
11/6/2001,8:31:57,26.892,N,71.574,W,
11/6/2001,8:33:56,26.892,N,71.561,W,
11/6/2001,8:35:57,26.893,N,71.547,W,
11/6/2001,8:37:57,26.893,N,71.534,W,
11/6/2001,8:39:56,26.894,N,71.52,W,
11/6/2001,8:41:57,26.894,N,71.507,W,
11/6/2001,8:43:56,26.895,N,71.493,W,
11/6/2001,8:45:57,26.895,N,71.48,W,
11/6/2001,8:47:56,26.896,N,71.466,W,
11/6/2001,8:49:57,26.896,N,71.453,W,
11/6/2001,8:51:56,26.897,N,71.439,W,
11/6/2001,8:53:57,26.897,N,71.426,W,
11/6/2001,8:55:56,26.897,N,71.412,W,
11/6/2001,8:57:57,26.898,N,71.399,W,
11/6/2001,8:59:56,26.898,N,71.385,W,
11/6/2001,9:01:57,26.898,N,71.372,W,
11/6/2001,9:03:56,26.899,N,71.358,W,
11/6/2001,9:05:57,26.899,N,71.345,W,
11/6/2001,9:07:57,26.899,N,71.332,W,
11/6/2001,9:09:56,26.899,N,71.318,W,
11/6/2001,9:11:57,26.899,N,71.305,W,
11/6/2001,9:13:56,26.9,N,71.291,W,
11/6/2001,9:15:57,26.9,N,71.278,W,
11/6/2001,9:17:56,26.9,N,71.265,W,
11/6/2001,9:19:57,26.9,N,71.251,W,
11/6/2001,9:21:56,26.9,N,71.238,W,
11/6/2001,9:23:57,26.9,N,71.224,W,
11/6/2001,9:25:56,26.9,N,71.211,W,
11/6/2001,9:27:57,26.9,N,71.198,W,
11/6/2001,9:29:56,26.901,N,71.184,W,
11/6/2001,9:31:57,26.901,N,71.171,W,
11/6/2001,9:33:56,26.901,N,71.158,W,
11/6/2001,9:35:57,26.901,N,71.144,W,
11/6/2001,9:37:57,26.901,N,71.131,W,
11/6/2001,9:39:56,26.901,N,71.117,W,
11/6/2001,9:41:57,26.901,N,71.104,W,
11/6/2001,9:43:56,26.901,N,71.091,W,
11/6/2001,9:45:57,26.901,N,71.077,W,
11/6/2001,9:47:56,26.901,N,71.064,W,
11/6/2001,9:49:57,26.901,N,71.051,W,
11/6/2001,9:51:56,26.901,N,71.037,W,
11/6/2001,9:53:57,26.901,N,71.024,W,
11/6/2001,9:55:56,26.901,N,71.01,W,
11/6/2001,9:57:57,26.901,N,70.997,W,
11/6/2001,9:59:56,26.901,N,70.984,W,
11/6/2001,10:01:57,26.901,N,70.97,W,
11/6/2001,10:03:56,26.901,N,70.957,W,
11/6/2001,10:05:57,26.901,N,70.943,W,
11/6/2001,10:07:57,26.901,N,70.93,W,
11/6/2001,10:09:56,26.901,N,70.917,W,
11/6/2001,10:11:57,26.901,N,70.903,W,
11/6/2001,10:13:56,26.901,N,70.89,W,
11/6/2001,10:15:57,26.901,N,70.876,W,
11/6/2001,10:17:56,26.901,N,70.863,W,
11/6/2001,10:19:57,26.901,N,70.85,W,
11/6/2001,10:21:56,26.901,N,70.836,W,
11/6/2001,10:23:57,26.901,N,70.823,W,
11/6/2001,10:25:56,26.901,N,70.809,W,
11/6/2001,10:27:57,26.901,N,70.796,W,
11/6/2001,10:29:56,26.901,N,70.782,W,
11/6/2001,10:31:57,26.902,N,70.769,W,
11/6/2001,10:33:56,26.902,N,70.755,W,
11/6/2001,10:35:57,26.902,N,70.742,W,
11/6/2001,10:37:57,26.902,N,70.729,W,
11/6/2001,10:39:56,26.902,N,70.715,W,
11/6/2001,10:41:57,26.902,N,70.702,W,
11/6/2001,10:43:56,26.903,N,70.688,W,
11/6/2001,10:45:57,26.903,N,70.674,W,
11/6/2001,10:47:56,26.903,N,70.661,W,
11/6/2001,10:49:57,26.903,N,70.647,W,
11/6/2001,10:51:56,26.904,N,70.634,W,
11/6/2001,10:53:57,26.904,N,70.62,W,
11/6/2001,10:55:56,26.904,N,70.607,W,
11/6/2001,10:57:57,26.905,N,70.593,W,
11/6/2001,10:59:56,26.905,N,70.58,W,
11/6/2001,11:01:57,26.906,N,70.566,W,
11/6/2001,11:03:56,26.906,N,70.552,W,
11/6/2001,11:05:57,26.907,N,70.539,W,
11/6/2001,11:07:57,26.907,N,70.525,W,
11/6/2001,11:09:56,26.908,N,70.511,W,
11/6/2001,11:11:57,26.908,N,70.498,W,
11/6/2001,11:13:56,26.909,N,70.484,W,
11/6/2001,11:15:57,26.909,N,70.47,W,
11/6/2001,11:17:56,26.91,N,70.457,W,
11/6/2001,11:19:57,26.911,N,70.443,W,
11/6/2001,11:21:56,26.911,N,70.429,W,
11/6/2001,11:23:57,26.912,N,70.415,W,
11/6/2001,11:25:56,26.913,N,70.401,W,
11/6/2001,11:27:57,26.914,N,70.388,W,
11/6/2001,11:29:56,26.915,N,70.374,W,
11/6/2001,11:31:57,26.916,N,70.36,W,
11/6/2001,11:33:56,26.916,N,70.346,W,
11/6/2001,11:35:57,26.917,N,70.332,W,
11/6/2001,11:37:57,26.918,N,70.318,W,
11/6/2001,11:39:56,26.92,N,70.304,W,
11/6/2001,11:41:57,26.921,N,70.291,W,
11/6/2001,11:43:56,26.922,N,70.277,W,
11/6/2001,11:45:57,26.923,N,70.263,W,
11/6/2001,11:47:56,26.924,N,70.249,W,
11/6/2001,11:49:57,26.925,N,70.235,W,
11/6/2001,11:51:56,26.927,N,70.221,W,
11/6/2001,11:53:57,26.928,N,70.207,W,
11/6/2001,11:55:56,26.93,N,70.193,W,
11/6/2001,11:57:57,26.931,N,70.178,W,
11/6/2001,11:59:56,26.932,N,70.164,W,
11/6/2001,12:01:57,26.934,N,70.15,W,
11/6/2001,12:03:56,26.936,N,70.136,W,
11/6/2001,12:05:57,26.937,N,70.122,W,
11/6/2001,12:07:57,26.939,N,70.108,W,
11/6/2001,12:09:56,26.941,N,70.093,W,
11/6/2001,12:11:57,26.943,N,70.079,W,
11/6/2001,12:13:56,26.944,N,70.065,W,
11/6/2001,12:15:57,26.946,N,70.051,W,
11/6/2001,12:17:56,26.948,N,70.036,W,
11/6/2001,12:19:57,26.95,N,70.022,W,
11/6/2001,12:21:56,26.952,N,70.008,W,
11/6/2001,12:23:57,26.955,N,69.993,W,
11/6/2001,12:25:56,26.957,N,69.979,W,
11/6/2001,12:27:57,26.959,N,69.964,W,
11/6/2001,12:29:56,26.961,N,69.95,W,
11/6/2001,12:31:57,26.964,N,69.935,W,
11/6/2001,12:33:56,26.966,N,69.921,W,
11/6/2001,12:35:57,26.969,N,69.906,W,
11/6/2001,12:37:57,26.971,N,69.892,W,
11/6/2001,12:39:56,26.974,N,69.877,W,
11/6/2001,12:41:57,26.977,N,69.862,W,
11/6/2001,12:43:56,26.979,N,69.848,W,
11/6/2001,12:45:57,26.982,N,69.833,W,
11/6/2001,12:47:56,26.985,N,69.818,W,
11/6/2001,12:49:57,26.988,N,69.804,W,
11/6/2001,12:51:56,26.991,N,69.789,W,
11/6/2001,12:53:57,26.994,N,69.774,W,
11/6/2001,12:55:56,26.997,N,69.759,W,
11/6/2001,12:57:57,27.001,N,69.744,W,
11/6/2001,12:59:56,27.004,N,69.729,W,
11/6/2001,13:01:57,27.007,N,69.714,W,
11/6/2001,13:03:56,27.011,N,69.699,W,
11/6/2001,13:05:57,27.014,N,69.684,W,
11/6/2001,13:07:57,27.018,N,69.669,W,
11/6/2001,13:09:56,27.022,N,69.654,W,
11/6/2001,13:11:57,27.026,N,69.639,W,
11/6/2001,13:13:56,27.029,N,69.624,W,
11/6/2001,13:15:57,27.033,N,69.609,W,
11/6/2001,13:17:56,27.037,N,69.594,W,
11/6/2001,13:19:57,27.041,N,69.578,W,
11/6/2001,13:21:56,27.046,N,69.563,W,
11/6/2001,13:23:57,27.05,N,69.548,W,
11/6/2001,13:25:56,27.054,N,69.533,W,
11/6/2001,13:27:57,27.059,N,69.517,W,
11/6/2001,13:29:56,27.063,N,69.502,W,
11/6/2001,13:31:57,27.068,N,69.486,W,
11/6/2001,13:33:56,27.072,N,69.471,W,
11/6/2001,13:35:57,27.077,N,69.455,W,
11/6/2001,13:37:57,27.082,N,69.44,W,
11/6/2001,13:39:56,27.087,N,69.424,W,
11/6/2001,13:41:57,27.092,N,69.408,W,
11/6/2001,13:43:56,27.097,N,69.393,W,
11/6/2001,13:45:57,27.102,N,69.377,W,
11/6/2001,13:47:56,27.107,N,69.361,W,
11/6/2001,13:49:57,27.113,N,69.346,W,
11/6/2001,13:51:56,27.118,N,69.33,W,
11/6/2001,13:53:57,27.124,N,69.314,W,
11/6/2001,13:55:56,27.129,N,69.298,W,
11/6/2001,13:57:57,27.135,N,69.282,W,
11/6/2001,13:59:56,27.141,N,69.266,W,
11/6/2001,14:01:57,27.147,N,69.25,W,
11/6/2001,14:03:56,27.153,N,69.234,W,
11/6/2001,14:05:57,27.159,N,69.218,W,
11/6/2001,14:07:57,27.165,N,69.202,W,
11/6/2001,14:09:56,27.172,N,69.185,W,
11/6/2001,14:11:57,27.178,N,69.169,W,
11/6/2001,14:13:56,27.185,N,69.153,W,
11/6/2001,14:15:57,27.191,N,69.136,W,
11/6/2001,14:17:56,27.198,N,69.12,W,
11/6/2001,14:19:57,27.205,N,69.104,W,
11/6/2001,14:21:56,27.212,N,69.087,W,
11/6/2001,14:23:57,27.219,N,69.071,W,
11/6/2001,14:25:56,27.226,N,69.054,W,
11/6/2001,14:27:57,27.233,N,69.038,W,
11/6/2001,14:29:56,27.241,N,69.021,W,
11/6/2001,14:31:57,27.248,N,69.004,W,
11/6/2001,14:33:56,27.256,N,68.987,W,
11/6/2001,14:35:57,27.264,N,68.971,W,
11/6/2001,14:37:57,27.271,N,68.954,W,
11/6/2001,14:39:56,27.279,N,68.937,W,
11/6/2001,14:41:57,27.287,N,68.92,W,
11/6/2001,14:43:56,27.295,N,68.903,W,
11/6/2001,14:45:57,27.303,N,68.886,W,
11/6/2001,14:47:56,27.312,N,68.869,W,
11/6/2001,14:49:57,27.32,N,68.852,W,
11/6/2001,14:51:56,27.328,N,68.835,W,
11/6/2001,14:53:57,27.337,N,68.818,W,
11/6/2001,14:55:56,27.346,N,68.801,W,
11/6/2001,14:57:57,27.354,N,68.783,W,
11/6/2001,14:59:56,27.363,N,68.766,W,
11/6/2001,15:01:57,27.372,N,68.749,W,
11/6/2001,15:03:56,27.381,N,68.731,W,
11/6/2001,15:05:57,27.39,N,68.714,W,
11/6/2001,15:07:57,27.399,N,68.697,W,
11/6/2001,15:09:56,27.409,N,68.679,W,
11/6/2001,15:11:57,27.418,N,68.662,W,
11/6/2001,15:13:56,27.428,N,68.644,W,
11/6/2001,15:15:57,27.437,N,68.627,W,
11/6/2001,15:17:56,27.447,N,68.609,W,
11/6/2001,15:19:57,27.456,N,68.591,W,
11/6/2001,15:21:56,27.466,N,68.574,W,
11/6/2001,15:23:57,27.476,N,68.556,W,
11/6/2001,15:25:56,27.486,N,68.538,W,
11/6/2001,15:27:57,27.496,N,68.52,W,
11/6/2001,15:29:56,27.506,N,68.503,W,
11/6/2001,15:31:57,27.517,N,68.485,W,
11/6/2001,15:33:56,27.527,N,68.467,W,
11/6/2001,15:35:57,27.537,N,68.449,W,
11/6/2001,15:37:57,27.548,N,68.431,W,
11/6/2001,15:39:56,27.558,N,68.413,W,
11/6/2001,15:41:57,27.569,N,68.395,W,
11/6/2001,15:43:56,27.58,N,68.377,W,
11/6/2001,15:45:57,27.59,N,68.359,W,
11/6/2001,15:47:56,27.601,N,68.341,W,
11/6/2001,15:49:57,27.612,N,68.322,W,
11/6/2001,15:51:56,27.623,N,68.304,W,
11/6/2001,15:53:57,27.634,N,68.286,W,
11/6/2001,15:55:56,27.645,N,68.268,W,
11/6/2001,15:57:57,27.657,N,68.249,W,
11/6/2001,15:59:56,27.668,N,68.231,W,
11/6/2001,16:01:57,27.679,N,68.213,W,
11/6/2001,16:03:56,27.691,N,68.194,W,
11/6/2001,16:05:57,27.702,N,68.176,W,
11/6/2001,16:07:57,27.714,N,68.157,W,
11/6/2001,16:09:56,27.726,N,68.139,W,
11/6/2001,16:11:57,27.737,N,68.12,W,
11/6/2001,16:13:56,27.749,N,68.102,W,
11/6/2001,16:15:57,27.761,N,68.083,W,
11/6/2001,16:17:56,27.773,N,68.065,W,
11/6/2001,16:19:57,27.785,N,68.046,W,
11/6/2001,16:21:56,27.797,N,68.028,W,
11/6/2001,16:23:57,27.809,N,68.009,W,
11/6/2001,16:25:56,27.821,N,67.99,W,
11/6/2001,16:27:57,27.834,N,67.971,W,
11/6/2001,16:29:56,27.846,N,67.953,W,
11/6/2001,16:31:57,27.858,N,67.934,W,
11/6/2001,16:33:56,27.871,N,67.915,W,
11/6/2001,16:35:57,27.883,N,67.896,W,
11/6/2001,16:37:57,27.896,N,67.877,W,
11/6/2001,16:39:56,27.909,N,67.858,W,
11/6/2001,16:41:57,27.921,N,67.84,W,
11/6/2001,16:43:56,27.934,N,67.821,W,
11/6/2001,16:45:57,27.947,N,67.802,W,
11/6/2001,16:47:56,27.96,N,67.783,W,
11/6/2001,16:49:57,27.973,N,67.764,W,
11/6/2001,16:51:56,27.986,N,67.745,W,
11/6/2001,16:53:57,27.999,N,67.726,W,
11/6/2001,16:55:56,28.012,N,67.706,W,
11/6/2001,16:57:57,28.025,N,67.687,W,
11/6/2001,16:59:56,28.038,N,67.668,W,
11/6/2001,17:01:57,28.051,N,67.649,W,
11/6/2001,17:03:56,28.065,N,67.63,W,
11/6/2001,17:05:57,28.078,N,67.611,W,
11/6/2001,17:07:57,28.091,N,67.591,W,
11/6/2001,17:09:56,28.105,N,67.572,W,
11/6/2001,17:11:57,28.118,N,67.553,W,
11/6/2001,17:13:56,28.132,N,67.534,W,
11/6/2001,17:15:57,28.146,N,67.514,W,
11/6/2001,17:17:56,28.159,N,67.495,W,
11/6/2001,17:19:57,28.173,N,67.476,W,
11/6/2001,17:21:56,28.187,N,67.456,W,
11/6/2001,17:23:57,28.2,N,67.437,W,
11/6/2001,17:25:56,28.214,N,67.418,W,
11/6/2001,17:27:57,28.228,N,67.398,W,
11/6/2001,17:29:56,28.242,N,67.379,W,
11/6/2001,17:31:57,28.256,N,67.359,W,
11/6/2001,17:33:56,28.27,N,67.34,W,
11/6/2001,17:35:57,28.284,N,67.32,W,
11/6/2001,17:37:57,28.298,N,67.301,W,
11/6/2001,17:39:56,28.312,N,67.281,W,
11/6/2001,17:41:57,28.327,N,67.262,W,
11/6/2001,17:43:56,28.341,N,67.242,W,
11/6/2001,17:45:57,28.355,N,67.222,W,
11/6/2001,17:47:56,28.369,N,67.203,W,
11/6/2001,17:49:57,28.384,N,67.183,W,
11/6/2001,17:51:56,28.398,N,67.164,W,
11/6/2001,17:53:57,28.412,N,67.144,W,
11/6/2001,17:55:56,28.427,N,67.124,W,
11/6/2001,17:57:57,28.441,N,67.105,W,
11/6/2001,17:59:56,28.456,N,67.085,W,
11/6/2001,18:01:57,28.47,N,67.065,W,
11/6/2001,18:03:56,28.485,N,67.046,W,
11/6/2001,18:05:57,28.5,N,67.026,W,
11/6/2001,18:07:57,28.514,N,67.006,W,
11/6/2001,18:09:56,28.529,N,66.986,W,
11/6/2001,18:11:35,28.541,N,66.97,W,
11/6/2001,18:13:36,28.574,N,66.95,W,
11/6/2001,18:15:35,28.606,N,66.929,W,
11/6/2001,18:17:36,28.637,N,66.909,W,
11/6/2001,18:19:35,28.667,N,66.888,W,
11/6/2001,18:21:36,28.696,N,66.868,W,
11/6/2001,18:23:35,28.724,N,66.848,W,
11/6/2001,18:25:35,28.751,N,66.828,W,
11/6/2001,18:27:36,28.777,N,66.807,W,
11/6/2001,18:29:35,28.802,N,66.787,W,
11/6/2001,18:31:36,28.826,N,66.767,W,
11/6/2001,18:33:35,28.85,N,66.747,W,
11/6/2001,18:35:36,28.872,N,66.727,W,
11/6/2001,18:37:35,28.894,N,66.706,W,
11/6/2001,18:39:36,28.915,N,66.686,W,
11/6/2001,18:41:35,28.934,N,66.666,W,
11/6/2001,18:43:36,28.954,N,66.646,W,
11/6/2001,18:45:35,28.972,N,66.626,W,
11/6/2001,18:47:36,28.989,N,66.606,W,
11/6/2001,18:49:35,29.006,N,66.586,W,
11/6/2001,18:51:36,29.022,N,66.566,W,
