Track,for,Dennis,2005,,
7/10/2005,21:16:07,30.893,N,87.335,W
7/10/2005,21:18:06,30.901,N,87.343,W
7/10/2005,21:20:07,30.909,N,87.351,W
7/10/2005,21:22:06,30.917,N,87.358,W
7/10/2005,21:24:07,30.925,N,87.366,W
7/10/2005,21:26:06,30.932,N,87.374,W
7/10/2005,21:28:07,30.94,N,87.382,W
7/10/2005,21:30:06,30.947,N,87.389,W
7/10/2005,21:32:07,30.955,N,87.397,W
7/10/2005,21:34:06,30.962,N,87.405,W
7/10/2005,21:36:06,30.969,N,87.412,W
7/10/2005,21:38:07,30.977,N,87.42,W
7/10/2005,21:40:06,30.984,N,87.427,W
7/10/2005,21:42:07,30.991,N,87.434,W
7/10/2005,21:44:06,30.998,N,87.442,W
7/10/2005,21:46:07,31.005,N,87.449,W
7/10/2005,21:48:06,31.012,N,87.456,W
7/10/2005,21:50:07,31.019,N,87.463,W
7/10/2005,21:52:06,31.026,N,87.47,W
7/10/2005,21:54:07,31.032,N,87.477,W
7/10/2005,21:56:06,31.039,N,87.484,W
7/10/2005,21:58:07,31.046,N,87.49,W
7/10/2005,22:00:06,31.052,N,87.497,W
7/10/2005,22:02:07,31.059,N,87.503,W
7/10/2005,22:04:06,31.065,N,87.509,W
7/10/2005,22:06:06,31.072,N,87.515,W
7/10/2005,22:08:07,31.078,N,87.521,W
7/10/2005,22:10:06,31.085,N,87.527,W
7/10/2005,22:12:07,31.091,N,87.533,W
7/10/2005,22:14:06,31.097,N,87.539,W
7/10/2005,22:16:07,31.103,N,87.544,W
7/10/2005,22:18:06,31.109,N,87.55,W
7/10/2005,22:19:19,31.113,N,87.553,W
7/10/2005,22:21:20,31.12,N,87.558,W
7/10/2005,22:23:19,31.126,N,87.563,W
7/10/2005,22:25:20,31.133,N,87.568,W
7/10/2005,22:27:19,31.14,N,87.573,W
7/10/2005,22:29:20,31.146,N,87.578,W
7/10/2005,22:31:19,31.152,N,87.583,W
7/10/2005,22:33:20,31.159,N,87.587,W
7/10/2005,22:35:19,31.165,N,87.592,W
7/10/2005,22:37:20,31.171,N,87.597,W
7/10/2005,22:39:19,31.177,N,87.602,W
7/10/2005,22:41:19,31.183,N,87.606,W
7/10/2005,22:43:20,31.189,N,87.611,W
7/10/2005,22:45:19,31.195,N,87.616,W
7/10/2005,22:47:20,31.201,N,87.62,W
7/10/2005,22:49:19,31.206,N,87.625,W
7/10/2005,22:51:20,31.212,N,87.629,W
7/10/2005,22:53:19,31.217,N,87.634,W
7/10/2005,22:55:20,31.223,N,87.638,W
7/10/2005,22:57:19,31.228,N,87.642,W
7/10/2005,22:59:20,31.234,N,87.647,W
7/10/2005,23:01:19,31.239,N,87.651,W
7/10/2005,23:03:20,31.244,N,87.655,W
7/10/2005,23:05:19,31.249,N,87.66,W
7/10/2005,23:07:20,31.254,N,87.664,W
7/10/2005,23:09:19,31.259,N,87.668,W
7/10/2005,23:11:19,31.263,N,87.672,W
7/10/2005,23:13:20,31.268,N,87.676,W
7/10/2005,23:15:19,31.273,N,87.68,W
7/10/2005,23:17:08,31.277,N,87.684,W
7/10/2005,23:19:09,31.283,N,87.689,W
7/10/2005,23:21:08,31.29,N,87.694,W
7/10/2005,23:23:09,31.296,N,87.699,W
7/10/2005,23:25:09,31.302,N,87.704,W
7/10/2005,23:27:08,31.309,N,87.709,W
7/10/2005,23:29:09,31.315,N,87.713,W
7/10/2005,23:31:08,31.321,N,87.718,W
7/10/2005,23:33:09,31.328,N,87.723,W
7/10/2005,23:35:08,31.334,N,87.728,W
7/10/2005,23:37:09,31.34,N,87.733,W
7/10/2005,23:39:08,31.347,N,87.738,W
7/10/2005,23:41:09,31.353,N,87.743,W
7/10/2005,23:43:08,31.359,N,87.748,W
7/10/2005,23:45:09,31.366,N,87.753,W
7/10/2005,23:47:08,31.372,N,87.757,W
7/10/2005,23:49:09,31.378,N,87.762,W
7/10/2005,23:51:08,31.385,N,87.767,W
7/10/2005,23:53:09,31.391,N,87.772,W
7/10/2005,23:55:09,31.397,N,87.777,W
7/10/2005,23:57:08,31.404,N,87.782,W
7/10/2005,23:59:09,31.41,N,87.786,W
7/11/2005,0:01:08,31.417,N,87.791,W
7/11/2005,0:03:09,31.423,N,87.796,W
7/11/2005,0:05:08,31.429,N,87.801,W
7/11/2005,0:07:09,31.436,N,87.806,W
7/11/2005,0:09:08,31.442,N,87.811,W
7/11/2005,0:11:09,31.448,N,87.815,W
7/11/2005,0:13:08,31.455,N,87.82,W
7/11/2005,0:15:09,31.461,N,87.825,W
7/11/2005,0:17:08,31.467,N,87.83,W
7/11/2005,0:19:09,31.474,N,87.835,W
7/11/2005,0:21:08,31.48,N,87.839,W
7/11/2005,0:23:09,31.486,N,87.844,W
7/11/2005,0:25:09,31.493,N,87.849,W
7/11/2005,0:27:08,31.499,N,87.854,W
7/11/2005,0:29:09,31.506,N,87.859,W
7/11/2005,0:31:08,31.512,N,87.863,W
7/11/2005,0:33:09,31.518,N,87.868,W
7/11/2005,0:35:08,31.525,N,87.873,W
7/11/2005,0:37:09,31.531,N,87.878,W
7/11/2005,0:39:08,31.537,N,87.882,W
7/11/2005,0:41:09,31.544,N,87.887,W
7/11/2005,0:43:08,31.55,N,87.892,W
7/11/2005,0:45:09,31.557,N,87.896,W
7/11/2005,0:47:08,31.563,N,87.901,W
7/11/2005,0:49:09,31.569,N,87.906,W
7/11/2005,0:51:08,31.576,N,87.911,W
7/11/2005,0:53:09,31.582,N,87.915,W
7/11/2005,0:55:09,31.589,N,87.92,W
7/11/2005,0:57:08,31.595,N,87.925,W
7/11/2005,0:59:09,31.601,N,87.929,W
7/11/2005,1:01:08,31.608,N,87.934,W
7/11/2005,1:03:09,31.614,N,87.939,W
7/11/2005,1:05:08,31.621,N,87.943,W
7/11/2005,1:07:09,31.627,N,87.948,W
7/11/2005,1:09:08,31.633,N,87.953,W
7/11/2005,1:11:09,31.64,N,87.957,W
7/11/2005,1:13:08,31.646,N,87.962,W
7/11/2005,1:15:09,31.653,N,87.966,W
7/11/2005,1:17:08,31.659,N,87.971,W
7/11/2005,1:19:09,31.665,N,87.976,W
7/11/2005,1:21:08,31.672,N,87.98,W
7/11/2005,1:23:09,31.678,N,87.985,W
7/11/2005,1:25:09,31.685,N,87.989,W
7/11/2005,1:27:08,31.691,N,87.994,W
7/11/2005,1:29:09,31.698,N,87.998,W
7/11/2005,1:31:08,31.704,N,88.003,W
7/11/2005,1:33:09,31.71,N,88.008,W
7/11/2005,1:35:08,31.717,N,88.012,W
7/11/2005,1:37:09,31.723,N,88.017,W
7/11/2005,1:39:08,31.73,N,88.021,W
7/11/2005,1:41:09,31.736,N,88.026,W
7/11/2005,1:43:08,31.743,N,88.03,W
7/11/2005,1:45:09,31.749,N,88.035,W
7/11/2005,1:47:08,31.756,N,88.039,W
7/11/2005,1:49:09,31.762,N,88.044,W
7/11/2005,1:51:08,31.768,N,88.048,W
7/11/2005,1:53:09,31.775,N,88.052,W
7/11/2005,1:55:09,31.781,N,88.057,W
7/11/2005,1:57:08,31.788,N,88.061,W
7/11/2005,1:59:09,31.794,N,88.066,W
7/11/2005,2:01:08,31.801,N,88.07,W
7/11/2005,2:03:09,31.807,N,88.074,W
7/11/2005,2:05:08,31.814,N,88.079,W
7/11/2005,2:07:09,31.82,N,88.083,W
7/11/2005,2:09:08,31.827,N,88.088,W
7/11/2005,2:11:09,31.833,N,88.092,W
7/11/2005,2:13:08,31.84,N,88.096,W
7/11/2005,2:15:09,31.846,N,88.101,W
7/11/2005,2:17:08,31.853,N,88.105,W
7/11/2005,2:19:09,31.859,N,88.109,W
7/11/2005,2:21:08,31.866,N,88.114,W
7/11/2005,2:23:09,31.872,N,88.118,W
7/11/2005,2:25:09,31.879,N,88.122,W
7/11/2005,2:27:08,31.885,N,88.126,W
7/11/2005,2:29:09,31.892,N,88.131,W
7/11/2005,2:31:08,31.898,N,88.135,W
7/11/2005,2:33:09,31.905,N,88.139,W
7/11/2005,2:35:08,31.911,N,88.143,W
7/11/2005,2:37:09,31.918,N,88.148,W
7/11/2005,2:39:08,31.924,N,88.152,W
7/11/2005,2:41:09,31.931,N,88.156,W
7/11/2005,2:43:08,31.937,N,88.16,W
7/11/2005,2:45:09,31.944,N,88.164,W
7/11/2005,2:47:08,31.95,N,88.169,W
7/11/2005,2:49:09,31.957,N,88.173,W
7/11/2005,2:51:08,31.964,N,88.177,W
7/11/2005,2:53:09,31.97,N,88.181,W
7/11/2005,2:55:09,31.977,N,88.185,W
7/11/2005,2:57:08,31.983,N,88.189,W
7/11/2005,2:59:09,31.99,N,88.193,W
7/11/2005,3:01:08,31.996,N,88.197,W
7/11/2005,3:03:09,32.003,N,88.201,W
7/11/2005,3:05:08,32.009,N,88.205,W
7/11/2005,3:07:09,32.016,N,88.209,W
7/11/2005,3:09:08,32.023,N,88.213,W
7/11/2005,3:11:09,32.029,N,88.217,W
7/11/2005,3:13:08,32.036,N,88.221,W
7/11/2005,3:15:09,32.042,N,88.225,W
7/11/2005,3:17:08,32.049,N,88.229,W
7/11/2005,3:19:09,32.056,N,88.233,W
7/11/2005,3:21:08,32.062,N,88.237,W
7/11/2005,3:23:09,32.069,N,88.241,W
7/11/2005,3:25:09,32.075,N,88.245,W
7/11/2005,3:27:08,32.082,N,88.249,W
7/11/2005,3:29:09,32.089,N,88.253,W
7/11/2005,3:31:08,32.095,N,88.257,W
7/11/2005,3:33:09,32.102,N,88.261,W
7/11/2005,3:35:08,32.108,N,88.264,W
7/11/2005,3:37:09,32.115,N,88.268,W
7/11/2005,3:39:08,32.122,N,88.272,W
7/11/2005,3:41:09,32.128,N,88.276,W
7/11/2005,3:43:08,32.135,N,88.28,W
7/11/2005,3:45:09,32.142,N,88.283,W
7/11/2005,3:47:08,32.148,N,88.287,W
7/11/2005,3:49:09,32.155,N,88.291,W
7/11/2005,3:51:08,32.162,N,88.295,W
7/11/2005,3:53:09,32.168,N,88.298,W
7/11/2005,3:55:09,32.175,N,88.302,W
7/11/2005,3:57:08,32.182,N,88.306,W
7/11/2005,3:59:09,32.188,N,88.309,W
7/11/2005,4:01:08,32.195,N,88.313,W
7/11/2005,4:03:09,32.202,N,88.317,W
7/11/2005,4:05:08,32.208,N,88.32,W
7/11/2005,4:07:09,32.215,N,88.324,W
7/11/2005,4:09:08,32.222,N,88.328,W
7/11/2005,4:11:09,32.228,N,88.331,W
7/11/2005,4:13:08,32.235,N,88.335,W
7/11/2005,4:15:09,32.242,N,88.338,W
7/11/2005,4:17:08,32.248,N,88.342,W
7/11/2005,4:19:09,32.255,N,88.345,W
7/11/2005,4:21:08,32.262,N,88.349,W
7/11/2005,4:23:09,32.269,N,88.352,W
7/11/2005,4:25:09,32.275,N,88.356,W
7/11/2005,4:27:08,32.282,N,88.359,W
7/11/2005,4:29:09,32.289,N,88.363,W
7/11/2005,4:31:08,32.296,N,88.366,W
7/11/2005,4:33:09,32.302,N,88.369,W
7/11/2005,4:35:08,32.309,N,88.373,W
7/11/2005,4:37:09,32.316,N,88.376,W
7/11/2005,4:39:08,32.323,N,88.379,W
7/11/2005,4:41:09,32.329,N,88.383,W
7/11/2005,4:43:08,32.336,N,88.386,W
7/11/2005,4:45:09,32.343,N,88.389,W
7/11/2005,4:47:08,32.35,N,88.393,W
7/11/2005,4:49:09,32.356,N,88.396,W
7/11/2005,4:51:08,32.363,N,88.399,W
7/11/2005,4:53:09,32.37,N,88.402,W
7/11/2005,4:55:09,32.377,N,88.406,W
7/11/2005,4:57:08,32.384,N,88.409,W
7/11/2005,4:59:09,32.39,N,88.412,W
7/11/2005,5:01:08,32.397,N,88.415,W
7/11/2005,5:03:09,32.404,N,88.418,W
7/11/2005,5:05:08,32.411,N,88.421,W
7/11/2005,5:07:09,32.418,N,88.424,W
7/11/2005,5:09:08,32.425,N,88.428,W
7/11/2005,5:11:09,32.431,N,88.431,W
7/11/2005,5:13:08,32.438,N,88.434,W
7/11/2005,5:15:09,32.445,N,88.437,W
7/11/2005,5:17:08,32.452,N,88.44,W
7/11/2005,5:19:09,32.459,N,88.443,W
7/11/2005,5:21:08,32.466,N,88.446,W
7/11/2005,5:23:09,32.473,N,88.449,W
7/11/2005,5:25:09,32.479,N,88.452,W
7/11/2005,5:27:08,32.486,N,88.454,W
7/11/2005,5:29:09,32.493,N,88.457,W
7/11/2005,5:31:08,32.5,N,88.46,W
7/11/2005,5:33:09,32.507,N,88.463,W
7/11/2005,5:35:08,32.514,N,88.466,W
7/11/2005,5:37:09,32.521,N,88.469,W
7/11/2005,5:39:08,32.528,N,88.472,W
7/11/2005,5:41:09,32.535,N,88.474,W
7/11/2005,5:43:08,32.542,N,88.477,W
7/11/2005,5:45:09,32.548,N,88.48,W
7/11/2005,5:47:08,32.555,N,88.483,W
7/11/2005,5:49:09,32.562,N,88.485,W
7/11/2005,5:51:08,32.569,N,88.488,W
7/11/2005,5:53:09,32.576,N,88.491,W
7/11/2005,5:55:09,32.583,N,88.494,W
7/11/2005,5:57:08,32.59,N,88.496,W
7/11/2005,5:59:09,32.597,N,88.499,W
7/11/2005,6:01:08,32.604,N,88.502,W
7/11/2005,6:03:09,32.611,N,88.504,W
7/11/2005,6:05:08,32.618,N,88.507,W
7/11/2005,6:07:09,32.625,N,88.509,W
7/11/2005,6:09:08,32.632,N,88.512,W
7/11/2005,6:11:09,32.639,N,88.514,W
7/11/2005,6:13:08,32.646,N,88.517,W
7/11/2005,6:15:09,32.653,N,88.519,W
7/11/2005,6:17:08,32.66,N,88.522,W
7/11/2005,6:19:09,32.667,N,88.524,W
7/11/2005,6:21:08,32.674,N,88.527,W
7/11/2005,6:23:09,32.681,N,88.529,W
7/11/2005,6:25:09,32.688,N,88.532,W
7/11/2005,6:27:08,32.695,N,88.534,W
7/11/2005,6:29:09,32.702,N,88.537,W
7/11/2005,6:31:08,32.709,N,88.539,W
7/11/2005,6:33:09,32.716,N,88.541,W
7/11/2005,6:35:08,32.723,N,88.544,W
7/11/2005,6:37:09,32.73,N,88.546,W
7/11/2005,6:39:08,32.737,N,88.549,W
7/11/2005,6:41:09,32.744,N,88.551,W
7/11/2005,6:43:08,32.751,N,88.553,W
7/11/2005,6:45:09,32.758,N,88.556,W
7/11/2005,6:47:08,32.765,N,88.558,W
7/11/2005,6:49:09,32.772,N,88.56,W
7/11/2005,6:51:08,32.779,N,88.562,W
7/11/2005,6:53:09,32.786,N,88.565,W
7/11/2005,6:55:09,32.793,N,88.567,W
7/11/2005,6:57:08,32.8,N,88.569,W
7/11/2005,6:59:09,32.808,N,88.571,W
7/11/2005,7:01:08,32.815,N,88.573,W
7/11/2005,7:03:09,32.822,N,88.576,W
7/11/2005,7:05:08,32.829,N,88.578,W
7/11/2005,7:07:09,32.836,N,88.58,W
7/11/2005,7:09:08,32.843,N,88.582,W
7/11/2005,7:11:09,32.85,N,88.584,W
7/11/2005,7:13:08,32.857,N,88.586,W
7/11/2005,7:15:09,32.864,N,88.588,W
7/11/2005,7:17:08,32.871,N,88.59,W
7/11/2005,7:19:09,32.879,N,88.593,W
7/11/2005,7:21:08,32.886,N,88.595,W
7/11/2005,7:23:09,32.893,N,88.597,W
7/11/2005,7:25:09,32.9,N,88.599,W
7/11/2005,7:27:08,32.907,N,88.601,W
7/11/2005,7:29:09,32.914,N,88.603,W
7/11/2005,7:31:08,32.921,N,88.605,W
7/11/2005,7:33:09,32.928,N,88.607,W
7/11/2005,7:35:08,32.936,N,88.609,W
7/11/2005,7:37:09,32.943,N,88.611,W
7/11/2005,7:39:08,32.95,N,88.613,W
7/11/2005,7:41:09,32.957,N,88.615,W
7/11/2005,7:43:08,32.964,N,88.616,W
7/11/2005,7:45:09,32.971,N,88.618,W
7/11/2005,7:47:08,32.978,N,88.62,W
7/11/2005,7:49:09,32.986,N,88.622,W
7/11/2005,7:51:08,32.993,N,88.624,W
7/11/2005,7:53:09,33,N,88.626,W
7/11/2005,7:55:09,33.007,N,88.628,W
7/11/2005,7:57:08,33.014,N,88.63,W
7/11/2005,7:59:09,33.021,N,88.631,W
7/11/2005,8:01:08,33.029,N,88.633,W
7/11/2005,8:03:09,33.036,N,88.635,W
7/11/2005,8:05:08,33.043,N,88.637,W
7/11/2005,8:07:09,33.05,N,88.639,W
7/11/2005,8:09:08,33.057,N,88.64,W
7/11/2005,8:11:09,33.065,N,88.642,W
7/11/2005,8:13:08,33.072,N,88.644,W
7/11/2005,8:15:09,33.079,N,88.646,W
7/11/2005,8:17:08,33.086,N,88.648,W
7/11/2005,8:19:09,33.093,N,88.649,W
7/11/2005,8:21:08,33.101,N,88.651,W
7/11/2005,8:23:09,33.108,N,88.653,W
7/11/2005,8:25:09,33.115,N,88.654,W
7/11/2005,8:27:08,33.122,N,88.656,W
7/11/2005,8:29:09,33.129,N,88.658,W
7/11/2005,8:31:08,33.137,N,88.659,W
7/11/2005,8:33:09,33.144,N,88.661,W
7/11/2005,8:35:08,33.151,N,88.663,W
7/11/2005,8:37:09,33.158,N,88.664,W
7/11/2005,8:39:08,33.166,N,88.666,W
7/11/2005,8:41:09,33.173,N,88.668,W
7/11/2005,8:43:08,33.18,N,88.669,W
7/11/2005,8:45:09,33.187,N,88.671,W
7/11/2005,8:47:08,33.194,N,88.673,W
7/11/2005,8:49:09,33.202,N,88.674,W
7/11/2005,8:51:08,33.209,N,88.676,W
7/11/2005,8:53:09,33.216,N,88.677,W
7/11/2005,8:55:09,33.223,N,88.679,W
7/11/2005,8:57:08,33.231,N,88.68,W
7/11/2005,8:59:09,33.238,N,88.682,W
7/11/2005,9:01:08,33.245,N,88.684,W
7/11/2005,9:03:09,33.252,N,88.685,W
7/11/2005,9:05:08,33.26,N,88.687,W
7/11/2005,9:07:09,33.267,N,88.688,W
7/11/2005,9:09:08,33.274,N,88.69,W
7/11/2005,9:11:09,33.282,N,88.691,W
7/11/2005,9:13:08,33.289,N,88.693,W
7/11/2005,9:15:09,33.296,N,88.694,W
7/11/2005,9:17:08,33.303,N,88.696,W
7/11/2005,9:19:09,33.311,N,88.697,W
7/11/2005,9:21:08,33.318,N,88.699,W
7/11/2005,9:23:09,33.325,N,88.7,W
7/11/2005,9:25:09,33.332,N,88.701,W
7/11/2005,9:27:08,33.34,N,88.703,W
7/11/2005,9:29:09,33.347,N,88.704,W
7/11/2005,9:31:08,33.354,N,88.706,W
7/11/2005,9:33:09,33.362,N,88.707,W
7/11/2005,9:35:08,33.369,N,88.709,W
7/11/2005,9:37:09,33.376,N,88.71,W
7/11/2005,9:39:08,33.383,N,88.711,W
7/11/2005,9:41:09,33.391,N,88.713,W
7/11/2005,9:43:08,33.398,N,88.714,W
7/11/2005,9:45:09,33.405,N,88.716,W
7/11/2005,9:47:08,33.413,N,88.717,W
7/11/2005,9:49:09,33.42,N,88.718,W
7/11/2005,9:51:08,33.427,N,88.72,W
7/11/2005,9:53:09,33.435,N,88.721,W
7/11/2005,9:55:09,33.442,N,88.723,W
7/11/2005,9:57:08,33.449,N,88.724,W
7/11/2005,9:59:09,33.456,N,88.725,W
7/11/2005,10:01:08,33.464,N,88.727,W
7/11/2005,10:03:09,33.471,N,88.728,W
7/11/2005,10:05:08,33.478,N,88.729,W
7/11/2005,10:07:09,33.486,N,88.731,W
7/11/2005,10:09:08,33.493,N,88.732,W
7/11/2005,10:11:09,33.5,N,88.733,W
7/11/2005,10:13:08,33.508,N,88.735,W
7/11/2005,10:15:09,33.515,N,88.736,W
7/11/2005,10:17:08,33.522,N,88.737,W
7/11/2005,10:19:09,33.53,N,88.738,W
7/11/2005,10:21:08,33.537,N,88.74,W
7/11/2005,10:23:09,33.544,N,88.741,W
7/11/2005,10:25:09,33.552,N,88.742,W
7/11/2005,10:27:08,33.559,N,88.744,W
7/11/2005,10:29:09,33.566,N,88.745,W
7/11/2005,10:31:08,33.574,N,88.746,W
7/11/2005,10:33:09,33.581,N,88.747,W
7/11/2005,10:35:08,33.588,N,88.749,W
7/11/2005,10:37:09,33.596,N,88.75,W
7/11/2005,10:39:08,33.603,N,88.751,W
7/11/2005,10:41:09,33.61,N,88.752,W
7/11/2005,10:43:08,33.618,N,88.754,W
7/11/2005,10:45:09,33.625,N,88.755,W
7/11/2005,10:47:08,33.632,N,88.756,W
7/11/2005,10:49:09,33.64,N,88.757,W
7/11/2005,10:51:08,33.647,N,88.759,W
7/11/2005,10:53:09,33.654,N,88.76,W
7/11/2005,10:55:09,33.662,N,88.761,W
7/11/2005,10:57:08,33.669,N,88.762,W
7/11/2005,10:59:09,33.676,N,88.764,W
7/11/2005,11:01:08,33.684,N,88.765,W
7/11/2005,11:03:09,33.691,N,88.766,W
7/11/2005,11:05:08,33.698,N,88.767,W
7/11/2005,11:07:09,33.706,N,88.768,W
7/11/2005,11:09:08,33.713,N,88.77,W
7/11/2005,11:11:09,33.72,N,88.771,W
7/11/2005,11:13:08,33.728,N,88.772,W
7/11/2005,11:15:09,33.735,N,88.773,W
7/11/2005,11:17:08,33.742,N,88.774,W
7/11/2005,11:19:09,33.75,N,88.776,W
7/11/2005,11:21:08,33.757,N,88.777,W
7/11/2005,11:23:09,33.765,N,88.778,W
7/11/2005,11:25:09,33.772,N,88.779,W
7/11/2005,11:27:08,33.779,N,88.78,W
7/11/2005,11:29:09,33.787,N,88.782,W
7/11/2005,11:31:08,33.794,N,88.783,W
7/11/2005,11:33:09,33.801,N,88.784,W
7/11/2005,11:35:08,33.809,N,88.785,W
7/11/2005,11:37:09,33.816,N,88.786,W
7/11/2005,11:39:08,33.823,N,88.788,W
7/11/2005,11:41:09,33.831,N,88.789,W
7/11/2005,11:43:08,33.838,N,88.79,W
7/11/2005,11:45:09,33.845,N,88.791,W
7/11/2005,11:47:08,33.853,N,88.792,W
7/11/2005,11:49:09,33.86,N,88.794,W
7/11/2005,11:51:08,33.867,N,88.795,W
7/11/2005,11:53:09,33.875,N,88.796,W
7/11/2005,11:55:09,33.882,N,88.797,W
7/11/2005,11:57:08,33.89,N,88.798,W
7/11/2005,11:59:09,33.897,N,88.799,W
