Track,for,Emily,2005,,,
7/19/2005,12:58:07,23.722,N,94.217,W,5
7/19/2005,13:00:06,23.724,N,94.223,W,5
7/19/2005,13:02:07,23.726,N,94.228,W,5
7/19/2005,13:04:06,23.728,N,94.234,W,5
7/19/2005,13:06:06,23.73,N,94.24,W,5
7/19/2005,13:08:07,23.732,N,94.246,W,5
7/19/2005,13:10:06,23.734,N,94.252,W,5
7/19/2005,13:12:07,23.736,N,94.258,W,5
7/19/2005,13:14:06,23.737,N,94.264,W,5
7/19/2005,13:16:07,23.739,N,94.269,W,5
7/19/2005,13:18:06,23.741,N,94.275,W,5
7/19/2005,13:20:07,23.743,N,94.281,W,5
7/19/2005,13:22:06,23.745,N,94.287,W,5
7/19/2005,13:24:07,23.747,N,94.293,W,5
7/19/2005,13:26:06,23.749,N,94.299,W,5
7/19/2005,13:28:07,23.751,N,94.304,W,5
7/19/2005,13:30:06,23.753,N,94.31,W,5
7/19/2005,13:32:07,23.755,N,94.316,W,5
7/19/2005,13:34:06,23.757,N,94.322,W,5
7/19/2005,13:36:06,23.759,N,94.327,W,5
7/19/2005,13:38:07,23.761,N,94.333,W,5
7/19/2005,13:40:06,23.763,N,94.339,W,5
7/19/2005,13:42:07,23.765,N,94.344,W,5
7/19/2005,13:44:06,23.767,N,94.35,W,5
7/19/2005,13:46:07,23.77,N,94.356,W,5
7/19/2005,13:48:06,23.772,N,94.362,W,5
7/19/2005,13:50:07,23.774,N,94.367,W,5
7/19/2005,13:52:06,23.776,N,94.373,W,5
7/19/2005,13:54:07,23.778,N,94.379,W,5
7/19/2005,13:56:06,23.78,N,94.384,W,5
7/19/2005,13:58:07,23.782,N,94.39,W,5
7/19/2005,14:00:06,23.785,N,94.396,W,5
7/19/2005,14:02:07,23.787,N,94.401,W,5
7/19/2005,14:04:06,23.789,N,94.407,W,5
7/19/2005,14:06:06,23.791,N,94.413,W,5
7/19/2005,14:08:07,23.793,N,94.418,W,5
7/19/2005,14:10:06,23.796,N,94.424,W,5
7/19/2005,14:12:07,23.798,N,94.429,W,5
7/19/2005,14:14:06,23.8,N,94.435,W,5
7/19/2005,14:16:07,23.802,N,94.441,W,5
7/19/2005,14:18:06,23.805,N,94.446,W,5
7/19/2005,14:20:07,23.807,N,94.452,W,5
7/19/2005,14:22:06,23.809,N,94.458,W,5
7/19/2005,14:24:07,23.812,N,94.463,W,5
7/19/2005,14:26:06,23.814,N,94.469,W,5
7/19/2005,14:27:58,23.816,N,94.474,W,5
7/19/2005,14:29:59,23.818,N,94.48,W,5
7/19/2005,14:31:58,23.82,N,94.486,W,5
7/19/2005,14:33:59,23.823,N,94.492,W,5
7/19/2005,14:35:58,23.825,N,94.498,W,5
7/19/2005,14:37:59,23.827,N,94.504,W,5
7/19/2005,14:39:58,23.83,N,94.51,W,5
7/19/2005,14:41:59,23.832,N,94.516,W,5
7/19/2005,14:43:59,23.834,N,94.522,W,5
7/19/2005,14:45:58,23.836,N,94.528,W,5
7/19/2005,14:47:59,23.839,N,94.534,W,5
7/19/2005,14:49:58,23.841,N,94.54,W,5
7/19/2005,14:51:59,23.844,N,94.546,W,5
7/19/2005,14:53:58,23.846,N,94.552,W,5
7/19/2005,14:55:59,23.848,N,94.558,W,5
7/19/2005,14:57:58,23.851,N,94.564,W,5
7/19/2005,14:59:59,23.853,N,94.57,W,5
7/19/2005,15:01:58,23.856,N,94.576,W,5
7/19/2005,15:03:59,23.858,N,94.582,W,5
7/19/2005,15:05:58,23.86,N,94.588,W,5
7/19/2005,15:07:59,23.863,N,94.594,W,5
7/19/2005,15:09:58,23.865,N,94.601,W,5
7/19/2005,15:11:59,23.868,N,94.607,W,5
7/19/2005,15:13:59,23.87,N,94.613,W,5
7/19/2005,15:15:58,23.873,N,94.619,W,5
7/19/2005,15:17:59,23.875,N,94.625,W,5
7/19/2005,15:19:58,23.878,N,94.631,W,5
7/19/2005,15:21:59,23.88,N,94.638,W,5
7/19/2005,15:23:58,23.883,N,94.644,W,5
7/19/2005,15:25:59,23.886,N,94.65,W,5
7/19/2005,15:27:58,23.888,N,94.656,W,5
7/19/2005,15:29:59,23.891,N,94.662,W,5
7/19/2005,15:31:58,23.893,N,94.669,W,5
7/19/2005,15:33:59,23.896,N,94.675,W,5
7/19/2005,15:35:58,23.899,N,94.681,W,5
7/19/2005,15:37:59,23.901,N,94.687,W,5
7/19/2005,15:39:58,23.904,N,94.694,W,5
7/19/2005,15:41:59,23.906,N,94.7,W,5
7/19/2005,15:43:59,23.909,N,94.706,W,5
7/19/2005,15:45:58,23.912,N,94.712,W,5
7/19/2005,15:47:59,23.914,N,94.719,W,5
7/19/2005,15:49:58,23.917,N,94.725,W,5
7/19/2005,15:51:59,23.92,N,94.731,W,5
7/19/2005,15:53:58,23.922,N,94.737,W,5
7/19/2005,15:55:59,23.925,N,94.744,W,5
7/19/2005,15:57:58,23.928,N,94.75,W,5
7/19/2005,15:59:59,23.93,N,94.756,W,5
7/19/2005,16:01:58,23.933,N,94.762,W,5
7/19/2005,16:03:59,23.936,N,94.768,W,5
7/19/2005,16:05:58,23.939,N,94.775,W,5
7/19/2005,16:07:59,23.941,N,94.781,W,5
7/19/2005,16:09:58,23.944,N,94.787,W,5
7/19/2005,16:11:59,23.947,N,94.793,W,5
7/19/2005,16:13:59,23.949,N,94.8,W,5
7/19/2005,16:15:58,23.952,N,94.806,W,5
7/19/2005,16:17:59,23.955,N,94.812,W,5
7/19/2005,16:19:58,23.957,N,94.818,W,5
7/19/2005,16:21:59,23.96,N,94.824,W,5
7/19/2005,16:23:58,23.963,N,94.83,W,5
7/19/2005,16:25:59,23.966,N,94.837,W,5
7/19/2005,16:27:58,23.968,N,94.843,W,5
7/19/2005,16:29:59,23.971,N,94.849,W,5
7/19/2005,16:31:58,23.974,N,94.855,W,5
7/19/2005,16:33:59,23.976,N,94.861,W,5
7/19/2005,16:35:58,23.979,N,94.867,W,5
7/19/2005,16:37:59,23.982,N,94.873,W,5
7/19/2005,16:39:58,23.984,N,94.879,W,5
7/19/2005,16:41:59,23.987,N,94.885,W,5
7/19/2005,16:43:59,23.99,N,94.892,W,5
7/19/2005,16:45:58,23.993,N,94.898,W,5
7/19/2005,16:47:59,23.995,N,94.904,W,5
7/19/2005,16:49:58,23.998,N,94.91,W,5
7/19/2005,16:51:59,24.001,N,94.916,W,5
7/19/2005,16:53:58,24.003,N,94.922,W,5
7/19/2005,16:55:59,24.006,N,94.928,W,5
7/19/2005,16:57:58,24.009,N,94.934,W,5
7/19/2005,16:59:59,24.011,N,94.939,W,5
7/19/2005,17:01:58,24.014,N,94.945,W,5
7/19/2005,17:03:59,24.016,N,94.951,W,5
7/19/2005,17:05:58,24.019,N,94.957,W,5
7/19/2005,17:07:59,24.022,N,94.963,W,5
7/19/2005,17:09:58,24.024,N,94.969,W,5
7/19/2005,17:11:59,24.027,N,94.975,W,5
7/19/2005,17:13:59,24.03,N,94.98,W,5
7/19/2005,17:15:58,24.032,N,94.986,W,5
7/19/2005,17:17:59,24.035,N,94.992,W,5
7/19/2005,17:19:58,24.037,N,94.998,W,5
7/19/2005,17:21:59,24.04,N,95.003,W,5
7/19/2005,17:23:58,24.042,N,95.009,W,5
7/19/2005,17:25:59,24.045,N,95.015,W,5
7/19/2005,17:27:58,24.047,N,95.02,W,5
7/19/2005,17:29:59,24.05,N,95.026,W,5
7/19/2005,17:31:58,24.052,N,95.032,W,5
7/19/2005,17:33:59,24.055,N,95.037,W,5
7/19/2005,17:35:58,24.057,N,95.043,W,5
7/19/2005,17:37:59,24.06,N,95.048,W,5
7/19/2005,17:39:58,24.062,N,95.054,W,5
7/19/2005,17:41:59,24.065,N,95.059,W,5
7/19/2005,17:43:59,24.067,N,95.065,W,5
7/19/2005,17:45:58,24.07,N,95.07,W,5
7/19/2005,17:47:59,24.072,N,95.076,W,5
7/19/2005,17:49:58,24.075,N,95.081,W,5
7/19/2005,17:51:59,24.077,N,95.087,W,5
7/19/2005,17:53:58,24.08,N,95.092,W,5
7/19/2005,17:55:59,24.082,N,95.097,W,5
7/19/2005,17:57:58,24.084,N,95.103,W,5
7/19/2005,17:59:59,24.087,N,95.108,W,5
7/19/2005,18:01:46,24.089,N,95.113,W,5
7/19/2005,18:03:45,24.091,N,95.118,W,5
7/19/2005,18:05:46,24.093,N,95.122,W,5
7/19/2005,18:07:45,24.094,N,95.127,W,5
7/19/2005,18:09:46,24.096,N,95.131,W,5
7/19/2005,18:11:45,24.098,N,95.136,W,5
7/19/2005,18:13:46,24.1,N,95.141,W,5
7/19/2005,18:15:45,24.102,N,95.145,W,5
7/19/2005,18:17:46,24.104,N,95.15,W,5
7/19/2005,18:19:45,24.106,N,95.155,W,5
7/19/2005,18:21:45,24.108,N,95.159,W,5
7/19/2005,18:23:46,24.11,N,95.164,W,5
7/19/2005,18:25:45,24.112,N,95.169,W,5
7/19/2005,18:27:46,24.114,N,95.173,W,5
7/19/2005,18:29:45,24.116,N,95.178,W,5
7/19/2005,18:31:46,24.118,N,95.183,W,5
7/19/2005,18:33:45,24.12,N,95.188,W,5
7/19/2005,18:35:46,24.122,N,95.193,W,5
7/19/2005,18:37:45,24.124,N,95.198,W,5
7/19/2005,18:39:46,24.126,N,95.202,W,5
7/19/2005,18:41:45,24.128,N,95.207,W,5
7/19/2005,18:43:46,24.13,N,95.212,W,5
7/19/2005,18:45:45,24.132,N,95.217,W,5
7/19/2005,18:47:46,24.135,N,95.222,W,5
7/19/2005,18:49:45,24.137,N,95.227,W,5
7/19/2005,18:51:45,24.139,N,95.232,W,5
7/19/2005,18:53:46,24.142,N,95.237,W,5
7/19/2005,18:55:45,24.144,N,95.243,W,5
7/19/2005,18:57:46,24.146,N,95.248,W,5
7/19/2005,18:59:45,24.149,N,95.253,W,5
7/19/2005,19:01:46,24.151,N,95.258,W,5
7/19/2005,19:03:45,24.154,N,95.264,W,5
7/19/2005,19:05:46,24.156,N,95.269,W,5
7/19/2005,19:07:45,24.159,N,95.274,W,5
7/19/2005,19:09:46,24.161,N,95.28,W,5
7/19/2005,19:11:45,24.164,N,95.285,W,5
7/19/2005,19:13:46,24.167,N,95.291,W,5
7/19/2005,19:15:45,24.169,N,95.296,W,5
7/19/2005,19:17:46,24.172,N,95.302,W,5
7/19/2005,19:19:45,24.175,N,95.308,W,5
7/19/2005,19:21:45,24.178,N,95.313,W,5
7/19/2005,19:23:46,24.18,N,95.319,W,5
7/19/2005,19:25:45,24.183,N,95.325,W,5
7/19/2005,19:27:46,24.186,N,95.33,W,5
7/19/2005,19:29:45,24.189,N,95.336,W,5
7/19/2005,19:31:46,24.192,N,95.342,W,5
7/19/2005,19:33:45,24.195,N,95.348,W,5
7/19/2005,19:33:49,24.195,N,95.348,W,5
7/19/2005,19:35:48,24.199,N,95.36,W,5
7/19/2005,19:37:49,24.204,N,95.372,W,5
7/19/2005,19:39:48,24.209,N,95.384,W,5
7/19/2005,19:41:49,24.213,N,95.397,W,5
7/19/2005,19:43:48,24.218,N,95.409,W,5
7/19/2005,19:45:48,24.222,N,95.421,W,5
7/19/2005,19:47:49,24.227,N,95.433,W,5
7/19/2005,19:49:48,24.232,N,95.445,W,5
7/19/2005,19:51:49,24.236,N,95.457,W,5
7/19/2005,19:53:48,24.241,N,95.469,W,5
7/19/2005,19:55:49,24.245,N,95.481,W,5
7/19/2005,19:57:48,24.25,N,95.492,W,5
7/19/2005,19:59:49,24.254,N,95.503,W,5
7/19/2005,20:01:48,24.259,N,95.514,W,5
7/19/2005,20:03:49,24.263,N,95.525,W,5
7/19/2005,20:05:48,24.267,N,95.535,W,5
7/19/2005,20:07:49,24.272,N,95.545,W,5
7/19/2005,20:09:48,24.276,N,95.555,W,5
7/19/2005,20:11:49,24.28,N,95.564,W,5
7/19/2005,20:13:48,24.284,N,95.573,W,5
7/19/2005,20:15:48,24.288,N,95.581,W,5
7/19/2005,20:17:49,24.291,N,95.589,W,5
7/19/2005,20:19:48,24.295,N,95.596,W,5
7/19/2005,20:21:49,24.298,N,95.603,W,5
7/19/2005,20:23:48,24.302,N,95.609,W,5
7/19/2005,20:25:49,24.305,N,95.615,W,5
7/19/2005,20:27:48,24.309,N,95.621,W,5
7/19/2005,20:29:49,24.312,N,95.626,W,5
7/19/2005,20:31:48,24.315,N,95.631,W,5
7/19/2005,20:33:49,24.318,N,95.635,W,5
7/19/2005,20:35:48,24.321,N,95.64,W,5
7/19/2005,20:37:49,24.324,N,95.643,W,5
7/19/2005,20:39:48,24.326,N,95.647,W,5
7/19/2005,20:41:49,24.329,N,95.65,W,5
7/19/2005,20:43:48,24.332,N,95.653,W,5
7/19/2005,20:45:48,24.334,N,95.655,W,5
7/19/2005,20:47:49,24.337,N,95.657,W,5
7/19/2005,20:49:48,24.339,N,95.659,W,5
7/19/2005,20:51:49,24.342,N,95.661,W,5
7/19/2005,20:53:48,24.344,N,95.663,W,5
7/19/2005,20:55:49,24.346,N,95.664,W,5
7/19/2005,20:57:48,24.349,N,95.665,W,5
7/19/2005,20:59:49,24.351,N,95.666,W,5
7/19/2005,21:01:48,24.353,N,95.667,W,5
7/19/2005,21:03:49,24.355,N,95.668,W,5
7/19/2005,21:05:48,24.357,N,95.668,W,5
7/19/2005,21:07:49,24.359,N,95.668,W,5
7/19/2005,21:09:48,24.362,N,95.669,W,5
7/19/2005,21:11:49,24.364,N,95.669,W,5
7/19/2005,21:13:48,24.366,N,95.669,W,5
7/19/2005,21:14:10,24.366,N,95.669,W,5
7/19/2005,21:16:09,24.368,N,95.669,W,5
7/19/2005,21:18:10,24.37,N,95.669,W,5
7/19/2005,21:20:09,24.372,N,95.669,W,5
7/19/2005,21:22:08,24.374,N,95.669,W,5
7/19/2005,21:24:07,24.376,N,95.669,W,5
7/19/2005,21:26:08,24.378,N,95.67,W,5
7/19/2005,21:28:07,24.38,N,95.67,W,5
7/19/2005,21:30:08,24.382,N,95.671,W,5
7/19/2005,21:32:07,24.384,N,95.672,W,5
7/19/2005,21:34:08,24.386,N,95.673,W,5
7/19/2005,21:36:07,24.388,N,95.675,W,5
7/19/2005,21:38:08,24.39,N,95.677,W,5
7/19/2005,21:40:07,24.392,N,95.679,W,5
7/19/2005,21:42:08,24.393,N,95.682,W,5
7/19/2005,21:44:07,24.395,N,95.685,W,5
7/19/2005,21:46:08,24.397,N,95.688,W,5
7/19/2005,21:48:07,24.399,N,95.692,W,5
7/19/2005,21:50:08,24.401,N,95.697,W,5
7/19/2005,21:52:08,24.402,N,95.702,W,5
7/19/2005,21:54:07,24.404,N,95.708,W,5
7/19/2005,21:56:08,24.406,N,95.714,W,5
7/19/2005,21:58:07,24.407,N,95.721,W,5
7/19/2005,22:00:08,24.409,N,95.728,W,5
7/19/2005,22:02:07,24.41,N,95.736,W,5
7/19/2005,22:04:08,24.412,N,95.744,W,5
7/19/2005,22:06:07,24.413,N,95.753,W,5
7/19/2005,22:08:08,24.414,N,95.762,W,5
7/19/2005,22:10:07,24.415,N,95.771,W,5
7/19/2005,22:12:08,24.416,N,95.781,W,5
7/19/2005,22:14:07,24.417,N,95.791,W,5
7/19/2005,22:16:08,24.418,N,95.8,W,5
7/19/2005,22:18:07,24.419,N,95.81,W,5
7/19/2005,22:20:08,24.419,N,95.82,W,5
7/19/2005,22:22:08,24.419,N,95.831,W,5
7/19/2005,22:24:07,24.419,N,95.841,W,5
7/19/2005,22:26:08,24.419,N,95.85,W,5
7/19/2005,22:28:07,24.419,N,95.86,W,5
7/19/2005,22:30:08,24.419,N,95.87,W,5
7/19/2005,22:32:07,24.418,N,95.879,W,5
7/19/2005,22:34:08,24.417,N,95.888,W,5
7/19/2005,22:36:07,24.416,N,95.897,W,5
7/19/2005,22:38:08,24.415,N,95.905,W,5
7/19/2005,22:40:07,24.413,N,95.913,W,5
7/19/2005,22:42:08,24.411,N,95.921,W,5
7/19/2005,22:44:07,24.409,N,95.928,W,5
7/19/2005,22:46:07,24.407,N,95.935,W,5
7/19/2005,22:48:06,24.405,N,95.941,W,5
7/19/2005,22:50:07,24.403,N,95.946,W,5
7/19/2005,22:52:06,24.4,N,95.952,W,5
7/19/2005,22:54:07,24.398,N,95.957,W,5
7/19/2005,22:56:06,24.395,N,95.963,W,5
7/19/2005,22:58:07,24.392,N,95.968,W,5
7/19/2005,23:00:06,24.389,N,95.973,W,5
7/19/2005,23:02:07,24.386,N,95.979,W,5
7/19/2005,23:04:06,24.382,N,95.984,W,5
7/19/2005,23:06:06,24.378,N,95.989,W,5
7/19/2005,23:08:07,24.375,N,95.994,W,5
7/19/2005,23:10:06,24.371,N,95.999,W,5
7/19/2005,23:12:07,24.367,N,96.004,W,5
7/19/2005,23:14:06,24.363,N,96.009,W,5
7/19/2005,23:16:07,24.358,N,96.014,W,5
7/19/2005,23:18:06,24.354,N,96.019,W,5
7/19/2005,23:18:11,24.354,N,96.019,W,5
7/19/2005,23:20:12,24.351,N,96.024,W,5
7/19/2005,23:22:11,24.348,N,96.029,W,5
7/19/2005,23:24:12,24.345,N,96.034,W,5
7/19/2005,23:26:11,24.343,N,96.039,W,5
7/19/2005,23:28:12,24.34,N,96.044,W,5
7/19/2005,23:30:11,24.337,N,96.049,W,5
7/19/2005,23:32:12,24.335,N,96.054,W,5
7/19/2005,23:34:12,24.332,N,96.058,W,5
7/19/2005,23:36:11,24.33,N,96.063,W,5
7/19/2005,23:38:12,24.328,N,96.068,W,5
7/19/2005,23:40:11,24.325,N,96.072,W,5
7/19/2005,23:42:12,24.323,N,96.077,W,5
7/19/2005,23:44:11,24.321,N,96.082,W,5
7/19/2005,23:46:12,24.319,N,96.086,W,5
7/19/2005,23:48:11,24.318,N,96.091,W,5
7/19/2005,23:50:12,24.316,N,96.095,W,5
7/19/2005,23:52:11,24.314,N,96.099,W,5
7/19/2005,23:54:12,24.313,N,96.103,W,5
7/19/2005,23:56:11,24.312,N,96.108,W,5
7/19/2005,23:58:12,24.31,N,96.112,W,5
7/20/2005,0:00:11,24.309,N,96.116,W,5
7/20/2005,0:02:12,24.308,N,96.12,W,5
7/20/2005,0:04:12,24.308,N,96.124,W,5
7/20/2005,0:06:11,24.307,N,96.127,W,5
7/20/2005,0:08:12,24.306,N,96.131,W,5
7/20/2005,0:10:11,24.306,N,96.135,W,5
7/20/2005,0:12:12,24.306,N,96.139,W,5
7/20/2005,0:14:11,24.306,N,96.142,W,5
7/20/2005,0:16:12,24.306,N,96.145,W,5
7/20/2005,0:18:11,24.306,N,96.149,W,5
7/20/2005,0:20:12,24.307,N,96.152,W,5
7/20/2005,0:22:11,24.307,N,96.155,W,5
7/20/2005,0:24:12,24.308,N,96.158,W,5
7/20/2005,0:26:11,24.309,N,96.161,W,5
7/20/2005,0:28:12,24.31,N,96.164,W,5
7/20/2005,0:30:11,24.311,N,96.167,W,5
7/20/2005,0:32:12,24.313,N,96.17,W,5
7/20/2005,0:34:12,24.314,N,96.173,W,5
7/20/2005,0:36:11,24.316,N,96.175,W,5
7/20/2005,0:38:12,24.318,N,96.178,W,5
7/20/2005,0:40:11,24.319,N,96.18,W,5
7/20/2005,0:42:12,24.322,N,96.183,W,5
7/20/2005,0:44:11,24.324,N,96.185,W,5
7/20/2005,0:46:12,24.326,N,96.188,W,5
7/20/2005,0:48:11,24.328,N,96.19,W,5
7/20/2005,0:50:12,24.331,N,96.193,W,5
7/20/2005,0:52:11,24.334,N,96.195,W,5
7/20/2005,0:54:12,24.336,N,96.197,W,5
7/20/2005,0:56:11,24.339,N,96.199,W,5
7/20/2005,0:58:12,24.342,N,96.202,W,5
7/20/2005,1:00:11,24.345,N,96.204,W,5
7/20/2005,1:02:12,24.348,N,96.206,W,5
7/20/2005,1:04:12,24.351,N,96.208,W,5
7/20/2005,1:06:11,24.354,N,96.21,W,5
7/20/2005,1:08:12,24.358,N,96.213,W,5
7/20/2005,1:10:11,24.361,N,96.215,W,5
7/20/2005,1:12:12,24.364,N,96.217,W,5
7/20/2005,1:14:11,24.368,N,96.219,W,5
7/20/2005,1:16:12,24.371,N,96.222,W,5
7/20/2005,1:18:11,24.375,N,96.224,W,5
7/20/2005,1:20:12,24.378,N,96.226,W,5
7/20/2005,1:22:11,24.382,N,96.229,W,5
7/20/2005,1:24:12,24.385,N,96.231,W,5
7/20/2005,1:26:11,24.389,N,96.233,W,5
7/20/2005,1:28:12,24.392,N,96.236,W,5
7/20/2005,1:30:11,24.396,N,96.238,W,5
7/20/2005,1:32:12,24.4,N,96.241,W,5
7/20/2005,1:34:12,24.403,N,96.244,W,5
7/20/2005,1:36:11,24.407,N,96.246,W,5
7/20/2005,1:38:12,24.411,N,96.249,W,5
7/20/2005,1:40:11,24.414,N,96.252,W,5
7/20/2005,1:42:12,24.418,N,96.255,W,5
7/20/2005,1:44:11,24.421,N,96.258,W,5
7/20/2005,1:46:12,24.425,N,96.261,W,5
7/20/2005,1:48:11,24.428,N,96.264,W,5
7/20/2005,1:50:12,24.432,N,96.267,W,5
7/20/2005,1:52:11,24.435,N,96.27,W,5
7/20/2005,1:54:12,24.439,N,96.274,W,5
7/20/2005,1:56:06,24.442,N,96.277,W,5
7/20/2005,1:58:07,24.447,N,96.281,W,5
7/20/2005,2:00:06,24.452,N,96.286,W,5
7/20/2005,2:02:07,24.457,N,96.29,W,5
7/20/2005,2:04:06,24.461,N,96.295,W,5
7/20/2005,2:06:06,24.466,N,96.299,W,5
7/20/2005,2:08:07,24.471,N,96.304,W,5
7/20/2005,2:10:06,24.476,N,96.308,W,5
7/20/2005,2:12:07,24.48,N,96.313,W,5
7/20/2005,2:14:06,24.485,N,96.317,W,5
7/20/2005,2:16:07,24.489,N,96.322,W,5
7/20/2005,2:18:06,24.494,N,96.327,W,5
7/20/2005,2:20:07,24.498,N,96.331,W,5
7/20/2005,2:22:06,24.502,N,96.336,W,5
7/20/2005,2:24:07,24.507,N,96.341,W,5
7/20/2005,2:26:06,24.511,N,96.346,W,5
7/20/2005,2:28:07,24.515,N,96.351,W,5
7/20/2005,2:30:06,24.518,N,96.356,W,5
7/20/2005,2:32:07,24.522,N,96.361,W,5
7/20/2005,2:34:06,24.526,N,96.366,W,5
7/20/2005,2:36:06,24.529,N,96.371,W,5
7/20/2005,2:38:07,24.532,N,96.376,W,5
7/20/2005,2:40:06,24.536,N,96.381,W,5
7/20/2005,2:42:07,24.538,N,96.386,W,5
7/20/2005,2:44:06,24.541,N,96.391,W,5
7/20/2005,2:46:07,24.544,N,96.396,W,5
7/20/2005,2:48:06,24.546,N,96.401,W,5
7/20/2005,2:50:07,24.549,N,96.407,W,5
7/20/2005,2:52:06,24.551,N,96.412,W,5
7/20/2005,2:54:07,24.553,N,96.417,W,5
7/20/2005,2:56:06,24.554,N,96.423,W,5
7/20/2005,2:58:07,24.556,N,96.428,W,5
7/20/2005,3:00:06,24.557,N,96.434,W,5
7/20/2005,3:02:07,24.558,N,96.439,W,5
7/20/2005,3:04:06,24.559,N,96.445,W,5
7/20/2005,3:06:06,24.56,N,96.45,W,5
7/20/2005,3:08:07,24.56,N,96.456,W,5
7/20/2005,3:10:06,24.561,N,96.461,W,5
7/20/2005,3:12:07,24.561,N,96.467,W,5
7/20/2005,3:14:06,24.561,N,96.473,W,5
7/20/2005,3:16:07,24.561,N,96.478,W,5
7/20/2005,3:18:06,24.561,N,96.484,W,5
7/20/2005,3:20:07,24.561,N,96.49,W,5
7/20/2005,3:22:06,24.561,N,96.496,W,5
7/20/2005,3:24:07,24.56,N,96.501,W,5
7/20/2005,3:26:06,24.559,N,96.507,W,5
7/20/2005,3:28:07,24.558,N,96.513,W,5
7/20/2005,3:30:06,24.558,N,96.519,W,5
7/20/2005,3:31:08,24.557,N,96.522,W,5
7/20/2005,3:33:07,24.555,N,96.529,W,5
7/20/2005,3:35:08,24.554,N,96.535,W,5
7/20/2005,3:37:08,24.552,N,96.542,W,5
7/20/2005,3:39:07,24.55,N,96.548,W,5
7/20/2005,3:41:08,24.547,N,96.555,W,5
7/20/2005,3:43:07,24.545,N,96.562,W,5
7/20/2005,3:45:08,24.543,N,96.568,W,5
7/20/2005,3:47:07,24.54,N,96.575,W,5
7/20/2005,3:49:08,24.538,N,96.581,W,5
7/20/2005,3:51:07,24.535,N,96.588,W,5
7/20/2005,3:53:08,24.533,N,96.595,W,5
7/20/2005,3:55:07,24.53,N,96.601,W,5
7/20/2005,3:57:08,24.527,N,96.608,W,5
7/20/2005,3:59:07,24.524,N,96.614,W,5
7/20/2005,4:01:08,24.521,N,96.621,W,5
7/20/2005,4:03:07,24.519,N,96.627,W,5
7/20/2005,4:05:08,24.516,N,96.634,W,5
7/20/2005,4:07:08,24.513,N,96.64,W,5
7/20/2005,4:09:07,24.51,N,96.646,W,5
7/20/2005,4:11:08,24.508,N,96.652,W,5
7/20/2005,4:13:07,24.505,N,96.659,W,5
7/20/2005,4:15:08,24.502,N,96.665,W,5
7/20/2005,4:17:07,24.5,N,96.671,W,5
7/20/2005,4:19:08,24.497,N,96.676,W,5
7/20/2005,4:21:07,24.495,N,96.682,W,5
7/20/2005,4:23:08,24.493,N,96.688,W,5
7/20/2005,4:25:07,24.49,N,96.693,W,5
7/20/2005,4:27:08,24.488,N,96.699,W,5
7/20/2005,4:29:07,24.486,N,96.704,W,5
7/20/2005,4:31:08,24.485,N,96.71,W,5
7/20/2005,4:33:07,24.483,N,96.715,W,5
7/20/2005,4:35:08,24.481,N,96.72,W,5
7/20/2005,4:35:43,24.481,N,96.721,W,5
7/20/2005,4:37:44,24.48,N,96.726,W,5
7/20/2005,4:39:43,24.479,N,96.731,W,5
7/20/2005,4:41:44,24.478,N,96.735,W,5
7/20/2005,4:43:43,24.477,N,96.74,W,5
7/20/2005,4:45:44,24.477,N,96.744,W,5
7/20/2005,4:47:44,24.476,N,96.748,W,5
7/20/2005,4:49:43,24.476,N,96.753,W,5
7/20/2005,4:51:44,24.476,N,96.757,W,5
7/20/2005,4:53:43,24.475,N,96.76,W,5
7/20/2005,4:55:44,24.475,N,96.764,W,5
7/20/2005,4:57:43,24.476,N,96.768,W,5
7/20/2005,4:59:44,24.476,N,96.771,W,5
7/20/2005,5:01:43,24.476,N,96.774,W,5
7/20/2005,5:03:44,24.477,N,96.777,W,5
7/20/2005,5:05:43,24.478,N,96.78,W,5
7/20/2005,5:07:44,24.479,N,96.783,W,5
7/20/2005,5:09:43,24.48,N,96.786,W,5
7/20/2005,5:11:44,24.481,N,96.789,W,5
7/20/2005,5:13:43,24.482,N,96.791,W,5
7/20/2005,5:15:44,24.483,N,96.794,W,5
7/20/2005,5:17:44,24.484,N,96.796,W,5
7/20/2005,5:19:43,24.486,N,96.799,W,5
7/20/2005,5:21:44,24.488,N,96.801,W,5
7/20/2005,5:23:43,24.489,N,96.803,W,5
7/20/2005,5:25:44,24.491,N,96.805,W,5
7/20/2005,5:27:43,24.493,N,96.807,W,5
7/20/2005,5:29:44,24.495,N,96.809,W,5
7/20/2005,5:31:43,24.497,N,96.811,W,5
7/20/2005,5:33:44,24.499,N,96.813,W,5
7/20/2005,5:35:43,24.501,N,96.815,W,5
7/20/2005,5:37:44,24.503,N,96.817,W,5
7/20/2005,5:39:43,24.505,N,96.819,W,5
7/20/2005,5:41:44,24.508,N,96.821,W,5
7/20/2005,5:43:43,24.51,N,96.823,W,5
7/20/2005,5:45:44,24.512,N,96.825,W,5
7/20/2005,5:47:44,24.515,N,96.827,W,5
7/20/2005,5:49:43,24.517,N,96.829,W,5
7/20/2005,5:51:44,24.519,N,96.831,W,5
7/20/2005,5:53:43,24.522,N,96.833,W,5
7/20/2005,5:55:44,24.524,N,96.835,W,5
7/20/2005,5:57:43,24.527,N,96.837,W,5
7/20/2005,5:57:44,24.527,N,96.837,W,5
7/20/2005,5:59:45,24.529,N,96.841,W,5
